#CODE;;ENGLISH;;ENGLISH
########################################;;;;
#Norwegian;;;;
########################################;;;;
PROV802;;Iskandariya;c_alexandria;
PROV803;;Síwa;c_quattara,Ammonium,Ammonion;
PROV804;;Sullum;c_al_alamayn,Paraetonium,Paraitonion;
PROV805;;Tubrúk;c_tobruk,Antipyrgus,Antipyrgos;
PROV806;;Darna;c_cyrenaica,Darnis;
PROV807;;Awjíla;c_senoussi,Augila;
PROV808;;Barqa;c_benghazi,Cyrene,Kyrene;
########################################;;;;
#Abyssinia;;;;
########################################;;;;
PROV873;;Adal;c_harer;
PROV876;;Sera'é;c_akordat;
PROV878;;Bádi;c_hayya;
PROV882;;Damot;c_ankober;
PROV883;;Dembiya;c_gondar;
PROV884;;Amhara;c_antalo;
PROV885;;Agaw;c_matamma;
########################################;;;;
#Persia and Central Asia;;;;
########################################;;;;
PROV621;;Buzachi;c_buzachi;
PROV622;;Sighnaq;c_sighnaq;
PROV623;;Kerder;c_kerder,Kerder;
PROV624;;Mangyshlak;c_mangyshlak;
PROV625;;UstYurt;c_ustyurt;
PROV626;;Khwarezm;c_kath;
PROV627;;Kara-Kum;;
PROV628;;Bukhara;c_bukhara;
PROV629;;Faráva;c_farava;
PROV630;;Merv;c_merv,Antiochia Margiana,Antiokheia Margiane;
PROV631;;Dehestan;c_dihistan;
PROV632;;Tus;c_tus,Tusa;
PROV633;;Gurgan;c_gurgan;
PROV634;;Nishapur;c_nishapur;
PROV635;;Qohistan;c_qohistan;
PROV636;;Lut;;
PROV637;;Sistan;c_sistan;
PROV638;;Yazd;c_yazd;
PROV639;;Kerman;c_kerman;
PROV640;;Sírján;c_sirjan;
PROV641;;Hormuz;c_hormuz;
PROV642;;Larestan;c_larestan;
PROV643;;Mandistan;c_mandistan;
PROV644;;Shiraz;c_shiraz;
PROV645;;Arrajan;c_arrajan;
PROV646;;Isfahan;c_esfahan;
PROV647;;Idhaj;c_idhaj,Susa,Sousa;
PROV648;;Ahwaz;c_ahwaz;
PROV658;;Hamadan;c_hamadan,Ecbatana,Ekbatana;
PROV659;;Qom;c_qom;
PROV660;;Kúmis;c_kumis;
PROV661;;Ruyan;c_ruyan;
PROV662;;Mazandaran;c_mazandaran;
PROV663;;Rayy;c_rayy,Rhagae,Ragai;
PROV664;;Kazvín;c_qazwin;
PROV665;;Kharraqan;c_kharraqan;
PROV666;;Gilan;c_gilan;
PROV689;;Igharayn;c_igharayn,Antiochia in Media,Antiokheia tes Medias;
PROV852;;Zamindavar;c_zamindavar;
PROV853;;Jiruft;c_jiruft;
PROV854;;Makran;c_makran;
PROV887;;Sarisu;c_sarisu;
PROV893;;Turgay;c_turgay,Turgay;
PROV894;;Mashkél;c_mashkel;
PROV897;;Irgiz;c_irgiz;
PROV898;;Sibir;c_sibir;
PROV899;;Pandjgúr;c_pandjgur;
PROV900;;Jand;c_jand;
PROV901;;Kyzyl-Kum;;
PROV902;;Harazasp;c_harazasp;
PROV903;;Samarkand;c_samarqand,Maracanda,Marakanda;
PROV904;;Balkh;c_balkh,Bactra,Baktra;
PROV905;;Bádghís;c_badghis,Alexandria in Ariana,Alexandreia Areion;
PROV906;;Rivshárán;c_rivsharan;
PROV907;;Biyár;c_biyar;
########################################;;;;
#Steppes;;;;
########################################;;;;
PROV541;;Podolya;c_peresechen,Podole,Podolí,Ponyzziye,Ponyzzia,Podolia,Podólia;
PROV542;;Yedisan;c_olvia,Jedysan,Jedisan,Beloberezhye,Beloberezhia,Edisanas,Troullos;
PROV543;;Boh;c_oleshye,Aq-Su,Ak-Su,Koubou;
#;;;;
PROV556;;Aq Samar;c_chortitza,Ak Samar,Tsagaan Samar,Sneporod;
PROV558;;Özü;c_lower_dniepr,Slavutych,Özi,Var,Danapris,Danaper,Dnepra,Nipru,Barouch;
#;;;;
PROV557;;Tokmak;c_lukomorie,Lukomorye,Lucomoria,Lukomorzí,Lukomoria,Gerrhus;
PROV559;;Qirim;c_crimea,Krym,Krymas,Taurike;
#;;;;
PROV563;;Orel;c_lower_don,Erel',Ugol,Orel;
PROV596;;Vorskla;c_tana,Worskla,Vorskla,Vor'skol;
#;;;;
PROV565;;Duna-Jük;c_sharukan,Šarukan',Chidmas;
PROV594;;Sharkel;c_sarkel,Aspron Hospition,Belaja Veža,Sharkil,Sarqhal,Sharkil';
PROV566;;Uda;c_sugrov,Doniec,Donecas,Buzan-Jük,Donel',Šugr';
#;;;;
PROV597;;Azaq;c_azov,Tana,Buzan,Jazy,Azak,Azow,Azova,Azov,Tanais,Tanakvísl,Tanaiskvísl,Asow;
PROV599;;Cuba;c_kuban,Psizch,Kubá,Kubány,Kubana,Kubán,Kuban,Oukrouch,Vardanus;
#;;;;
PROV605;;Ugru;c_manych,Manych,Manycz;
PROV606;;Yegorlyk;c_yegorlyk;
PROV607;;Sarpa;c_sarpa;
PROV619;;Saray;c_saray,Akhtuba,Sarai;
#;;;;
PROV562;;Kerch;c_korchev,Karcha,Bospor,Vosporo,Vospor,Korchev,Korczev;
PROV598;;Tamatarkha;c_tmutarakan,Tamanas,Tamatarxa,Tmutarakan,Matrega,Samkarsh,Matrika,Hermonassa;
#;;;;
PROV604;;Kuma;c_kuma;
PROV620;;Itil;c_itil,Etil,Idhel,Jul,Ejil,Edil,Idil,Atil,Sari-Su,Atel,Vl'ga,Volha;
PROV675;;Semender;c_semender,Zabender,Msndr,Samandar;
#;;;;
PROV618;;Saray-Jük;c_guryev;
PROV895;;Yaik;c_yaik;
PROV896;;Op;c_aqtobe;
#;;;;
PROV602;;Cherkezistan;c_kasogs,Kassogye,Kassogia,Kassogie,Kasachia,Kaisihi,K'ašaget'i,Kæsægia,Cherkisiaia,Cherkisia,Tcherkezistan,Sircasaa;
#;;;;
PROV595;;Terk;c_don_portage,Terch,Terk,Lomeki,Arm,Terka;
PROV1697;;Malkhicho;c_malkhicho;
PROV603;;Alania;c_alania,Ovset'i,Alauni,Al-Lan,Aslar,Aslär;
#;;;;
PROV564;;Vskol';c_desht-i-kipchak,Oskolas,Esen;
PROV608;;Qaratatyak;c_lower_volga,Voronežas,Woronesch,Voronež;
#;;;;
PROV891;;Suar;c_tyumen,Suvar;
PROV613;;Bilär;c_bilyar,Bilir,Büler;
PROV610;;Bolgar;c_bulgar,Bulgar;
PROV614;;Ashli;c_ashli,Oshel,Ošel,Ishlë;
PROV611;;Qazan;c_qazan,Kazan';
#;;;;
PROV609;;Syrt;c_syrt,Obshchiy Syrt,Tëp Särt,Töp Sirt;
PROV890;;Samar;c_khantia,Samara;
PROV617;;Usens;c_uzens,Qaraösen;
#;;;;
PROV591;;Alatyr';c_mountain_cheremisa,Rator,Alatyris,Ulatär;
PROV590;;Sura;c_chuvash,Šur,Sär,Siri;
#;;;;
PROV592;;Barysh;c_burtasy,Baryshas,Barish;
PRVO593;;Khoper;;
PROV579;;Moksha;c_mordva,Mäqshä,Mukshi,Muqshi,Jov;
#;;;;
PROV615;;Aghidhel;c_bashkirs,Belaya,Biala,Belá,Bielá;
PROV616;;Haqmar;c_pecheneg,Sakmar;
#;;;;
########################################;;;;
#Perm and Bjarmia;;;;
########################################;;;;
PROV886;;Viser;c_perm,Pasar,Višera;
PROV612;;Otš;c_votyaki,Iž,Ij;
PROV892;;Polum;c_mansia,Pelym;
PROV889;;Chusovaya;c_ural,Çusovaya;
PROV401;;Vice;c_hlynov,Vyatka,Nukhrat,Noqrat;
PROV589;;Vütla;c_grassland_cheremisa,Vetluga;
PROV588;;Šošma;c_merya,Shushma;
PROV888;;Inva;c_komi;
PROV398;;Mozyn;c_ugra,Mezen;
PROV395;;Výnva;c_north_dvina,Dviná,Dwina,Dvina,Viena;
PROV396;;Pinega;c_bjarmia;
PROV400;;Ežva;c_zyriane,Vychegda,Viçegda;
PROV399;;Jemva;c_syrj,Vym;
PROV397;;Ižva;c_samoyeds,Ižma;
PROV394;;Pomorye;c_trans-portage;
PROV405;;Vaga;c_chud;
PROV403;;Latša;c_romny,Lacha;
PROV393;;Änine;c_onega,Onega,Äänis;
