#CODE;;ENGLISH;ENGLISH;
#Bohemia;;;;
c_kent_adj_irish;;Ceintish;;
c_kent_adj_scottish;;Ceintish;;
c_kent_adj_welsh;;Ceintish;;
c_kent_adj_cumbric;;Ceintish;;
c_kent_adj_breton;;Ceintish;;
c_kent_adj_cornish;;Ceintish;;
#;;;;
c_surrey_adj;;Surreyian;;
c_surrey_adj_saxon;;Süþrïgisc;;
c_surrey_adj_norse;;Suðríkir;;
c_surrey_adj_norwegian;;Suðríkir;;
c_surrey_adj_icelandic;;Suðríkir;;
c_surrey_adj_swedish;;Suðríkir;;
c_surrey_adj_norsegaelic;;Suðríkir;;
c_surrey_adj_gothic;;Suðríkir;;
c_surrey_adj_danish;;Suðríkir;;
#;;;;
c_sussex_adj;;Sussexish;;
c_sussex_adj_saxon;;Süþseaxna;;
c_sussex_adj_norse;;Suðseaxr;;
c_sussex_adj_norwegian;;Suðseaxr;;
c_sussex_adj_icelandic;;Suðseaxr;;
c_sussex_adj_norsegaelic;;Suðseaxr;;
c_sussex_adj_gothic;;Suðseaxr;;
c_sussex_adj_swedish;;Suðseaxr;;
c_sussex_adj_danish;;Suðseaxr;;
c_sussex_adj_irish;;Suðseaxr;;
c_sussex_adj_scottish;;Suðseaxr;;
c_sussex_adj_cumbric;;Rheginan;;
c_sussex_adj_welsh;;Rheginan;;
c_sussex_adj_breton;;Rheginan;;
c_sussex_adj_cornish;;Rheginan;;
#;;;;
c_cornwall_adj;;Cornish;;
c_cornwall_adj_saxon;;Cornwealisc;;
c_cornwall_adj_norse;;Cornwealr;;
c_cornwall_adj_norwegian;;Cornwealr;;
c_cornwall_adj_icelandic;;Cornwealr;;
c_cornwall_adj_norsegaelic;;Cornwealr;;
c_cornwall_adj_gothic;;Cornwealr;;
c_cornwall_adj_swedish;;Cornwealr;;
c_cornwall_adj_danish;;Cornwealr;;
c_cornwall_adj_irish;;Kernowian;;
c_cornwall_adj_scottish;;Kernowian;;
c_cornwall_adj_welsh;;Cernywian;;
c_cornwall_adj_cumbric;;Cernywian;;
c_cornwall_adj_breton;;Kernowian;;
c_cornwall_adj_cornish;;Kernowian;;
#;;;;
c_devon_adj;;Devonshirean;;
c_devon_adj_saxon;;Defenaisc;;
c_devon_adj_norse;;Defenar;;
c_devon_adj_norwegian;;Defenar;;
c_devon_adj_icelandic;;Defenar;;
c_devon_adj_norsegaelic;;Defenar;;
c_devon_adj_swedish;;Defenar;;
c_devon_adj_gothic;;Defenar;;
c_devon_adj_danish;;Defenar;;
c_devon_adj_irish;;Dyfnaintish;;
c_devon_adj_scottish;;Dyfnaintish;;
c_devon_adj_welsh;;Dyfnaintish;;
c_devon_adj_cumbric;;Dyfnaintish;;
c_devon_adj_breton;;Dyfnaintish;;
c_devon_adj_cornish;;Dyfnaintish;;
#;;;;
c_gloucester_adj;;Gloucestershirean;;
c_gloucester_adj_saxon;;Gleawcesterisc;;
c_gloucester_adj_norse;;Gleawcesterir;;
c_gloucester_adj_norwegian;;Gleawcesterir;;
c_gloucester_adj_icelandic;;Gleawcesterir;;
c_gloucester_adj_norsegaelic;;Gleawcesterir;;
c_gloucester_adj_gothic;;Gleawcesterir;;
c_gloucester_adj_swedish;;Gleawcesterir;;
c_gloucester_adj_danish;;Gleawcesterir;;
c_gloucester_adj_irish;;Glouian;;
c_gloucester_adj_scottish;;Glouian;;
c_gloucester_adj_cumbric;;Glouian;;
c_gloucester_adj_welsh;;Glouian;;
c_gloucester_adj_breton;;Glouian;;
c_gloucester_adj_cornish;;Glouian;;
#;;;;
c_worcester_adj;;Worcestershirean;;
c_worcester_adj_saxon;;Wigreceasterisc;;
c_worcester_adj_norse;;Wigreceasterir;;
c_worcester_adj_norwegian;;Wigreceasterir;;
c_worcester_adj_icelandic;;Wigreceasterir;;
c_worcester_adj_norsegaelic;;Wigreceasterir;;
c_worcester_adj_gothic;;Wigreceasterir;;
c_worcester_adj_swedish;;Wigreceasterir;;
c_worcester_adj_danish;;Wigreceasterir;;
c_worcester_adj_irish;;Wrangonian;;
c_worcester_adj_scottish;;Wrangonian;;
c_worcester_adj_cumbric;;Wrangonian;;
c_worcester_adj_welsh;;Wrangonian;;
c_worcester_adj_breton;;Wrangonian;;
c_worcester_adj_cornish;;Wrangonian;;
#;;;;
c_hereford_adj;;Herefordshirean;;
c_hereford_adj_irish;;Ergyngian;;
c_hereford_adj_scottish;;Ergyngian;;
c_hereford_adj_cumbric;;Ergyngian;;
c_hereford_adj_welsh;;Ergyngian;;
c_hereford_adj_breton;;Ergyngian;;
c_hereford_adj_cornish;;Ergyngian;;
#;;;;
c_shrewsbury_adj;;Shropshirean;;
c_shrewsbury_adj_saxon;;Scrobbesbyrigisc;;
c_shrewsbury_adj_norse;;Scrobbesbyrigr;;
c_shrewsbury_adj_norwegian;;Scrobbesbyrigr;;
c_shrewsbury_adj_icelandic;;Scrobbesbyrigr;;
c_shrewsbury_adj_swedish;;Scrobbesbyrigr;;
c_shrewsbury_adj_norsegaelic;;Scrobbesbyrigr;;
c_shrewsbury_adj_gothic;;Scrobbesbyrigr;;
c_shrewsbury_adj_danish;;Scrobbesbyrigr;;
c_shrewsbury_adj_irish;;Pengwernian;;
c_shrewsbury_adj_scottish;;Pengwernian;;
c_shrewsbury_adj_cumbric;;Pengwernian;;
c_shrewsbury_adj_welsh;;Pengwernian;;
c_shrewsbury_adj_breton;;Pengwernian;;
c_shrewsbury_adj_cornish;;Pengwernian;;
#;;;;
c_warwick_adj;;Warwickshirean;;
c_warwick_adj_saxon;;Wæringisc;;
c_warwick_adj_norse;;Wæringr;;
c_warwick_adj_norwegian;;Wæringr;;
c_warwick_adj_swedish;;Wæringr;;
c_warwick_adj_icelandic;;Wæringr;;
c_warwick_adj_norsegaelic;;Wæringr;;
c_warwick_adj_gothic;;Wæringr;;
c_warwick_adj_danish;;Wæringr;;
#;;;;
c_stafford_adj;;Staffordshirean;;
#;;;;
c_northampton_adj;;Northamptonish;;
c_northampton_adj_saxon;;Norþhamtunisc;;
c_northampton_adj_norse;;Norðhamtunr;;
c_northampton_adj_norwegian;;Norðhamtunr;;
c_northampton_adj_icelandic;;Norðhamtunr;;
c_northampton_adj_norsegaelic;;Norðhamtunr;;
c_northampton_adj_swedish;;Norðhamtunr;;
c_northampton_adj_gothic;;Norðhamtunr;;
c_northampton_adj_danish;;Norðhamtunr;;
c_northampton_adj_irish;;Cynwidionian;;
c_northampton_adj_scottish;;Cynwidionian;;
c_northampton_adj_welsh;;Calchwyneddian;;
c_northampton_adj_cumbric;;Calchwyneddian;;
c_northampton_adj_breton;;Cynwidionian;;
c_northampton_adj_cornish;;Cynwidionian;;
c_northampton_adj_norman;;Hante;;
#;;;;
c_bedford_adj;;Bedfordish;;
c_bedford_adj_saxon;;Beadanfordisc;;
c_bedford_adj_norse;;Beadanfordr;;
c_bedford_adj_norwegian;;Beadanfordr;;
c_bedford_adj_icelandic;;Beadanfordr;;
c_bedford_adj_norsegaelic;;Beadanfordr;;
c_bedford_adj_gothic;;Beadanfordr;;
c_bedford_adj_swedish;;Beadanfordr;;
c_bedford_adj_danish;;Beadanfordr;;
#;;;;
c_huntingdon_adj;;Huntingdonish;;
#;;;;
c_bucks_adj;;Buckinghamish;;
#;;;;
c_oxford_adj;;Oxfordish;;
c_oxford_adj_saxon;;Oxnafordisc;;
c_oxford_adj_norse;;Oxnafordr;;
c_oxford_adj_norwegian;;Oxnafordr;;
c_oxford_adj_icelandic;;Oxnafordr;;
c_oxford_adj_norsegaelic;;Oxnafordr;;
c_oxford_adj_swedish;;Oxnafordr;;
c_oxford_adj_gothic;;Oxnafordr;;
c_oxford_adj_danish;;Oxnafordr;;
c_oxford_adj_irish;;Rhydychenian;;
c_oxford_adj_scottish;;Rhydychenian;;
c_oxford_adj_cumbric;;Rhydychenian;;
c_oxford_adj_welsh;;Rhydychenian;;
c_oxford_adj_breton;;Rhydychenian;;
c_oxford_adj_cornish;;Rhydychenian;;
#;;;;
c_middlesex_adj;;Middlesexish;;
c_middlesex_adj_saxon;;Middleseaxna;;
c_middlesex_adj_norse;;Miðseaxr;;
c_middlesex_adj_norwegian;;Miðseaxr;;
c_middlesex_adj_icelandic;;Miðseaxr;;
c_middlesex_adj_norsegaelic;;Miðseaxr;;
c_middlesex_adj_gothic;;Miðseaxr;;
c_middlesex_adj_danish;;Miðseaxr;;
c_middlesex_adj_swedish;;Miðseaxr;;
c_middlesex_adj_irish;;Lundeinian;;
c_middlesex_adj_scottish;;Lundeinian;;
c_middlesex_adj_welsh;;Llundainian;;
c_middlesex_adj_cumbric;;Llundainian;;
c_middlesex_adj_breton;;Lundeinian;;
c_middlesex_adj_cornish;;Lundeinian;;
#;;;;
c_essex_adj;;Essexish;;
c_essex_adj_saxon;;Eastseaxna;;
c_essex_adj_norse;;Austseaxr;;
c_essex_adj_norwegian;;Austseaxr;;
c_essex_adj_icelandic;;Austseaxr;;
c_essex_adj_norsegaelic;;Austseaxr;;
c_essex_adj_gothic;;Austseaxr;;
c_essex_adj_swedish;;Austseaxr;;
c_essex_adj_danish;;Austseaxr;;
c_essex_adj_irish;;Colunian;;
c_essex_adj_scottish;;Colunian;;
c_essex_adj_cumbric;;Colunian;;
c_essex_adj_welsh;;Colunian;;
c_essex_adj_breton;;Colunian;;
c_essex_adj_cornish;;Colunian;;
#;;;;
c_hertford_adj;;Herdfordish;;
#;;;;
c_norfolk_adj;;Norfolkish;;
c_norfolk_adj_saxon;;Norþfolcisc;;
c_norfolk_adj_norse;;Norðfolcr;;
c_norfolk_adj_norwegian;;Norðfolcr;;
c_norfolk_adj_icelandic;;Norðfolcr;;
c_norfolk_adj_norsegaelic;;Norðfolcr;;
c_norfolk_adj_swedish;;Norðfolcr;;
c_norfolk_adj_gothic;;Norðfolcr;;
c_norfolk_adj_danish;;Norðfolcr;;
c_norfolk_adj_irish;;Wentian;;
c_norfolk_adj_scottish;;Wentian;;
c_norfolk_adj_welsh;;Wentian;;
c_norfolk_adj_cumbric;;Wentian;;
c_norfolk_adj_breton;;Wentian;;
c_norfolk_adj_cornish;;Wentian;;
#;;;;
c_suffolk_adj;;Suffolkish;;
c_suffolk_adj_saxon;;Suþfolcisc;;
c_suffolk_adj_norse;;Suðfolcr;;
c_suffolk_adj_norwegian;;Suðfolcr;;
c_suffolk_adj_icelandic;;Suðfolcr;;
c_suffolk_adj_norsegaelic;;Suðfolcr;;
c_suffolk_adj_gothic;;Suðfolcr;;
c_suffolk_adj_swedish;;Suðfolcr;;
c_suffolk_adj_danish;;Suðfolcr;;
#;;;;
c_ely_adj;;Elyian;;
#;;;;
c_cambridge_adj;;Cambrigdeian;;
#;;;;
c_lincoln_adj;;Lincolshireish;;
c_lincoln_adj_saxon;;Lincyleneisc;;
c_lincoln_adj_norse;;Lincylener;;
c_lincoln_adj_norwegian;;Lincylener;;
c_lincoln_adj_icelandic;;Lincylener;;
c_lincoln_adj_norsegaelic;;Lincylener;;
c_lincoln_adj_swedish;;Lincylener;;
c_lincoln_adj_gothic;;Lincylener;;
c_lincoln_adj_danish;;Lincylener;;
c_lincoln_adj_irish;;Linniusan;;
c_lincoln_adj_scottish;;Linniusan;;
c_lincoln_adj_cumbric;;Linniusan;;
c_lincoln_adj_welsh;;Linniusan;;
c_lincoln_adj_breton;;Linniusan;;
c_lincoln_adj_cornish;;Linniusan;;
#;;;;
c_leicester_adj;;Leicestershireish;;
c_leicester_adj_saxon;;Ligeraceasterisc;;
c_leicester_adj_norse;;Ligeraceasterir;;
c_leicester_adj_norwegian;;Ligeraceasterir;;
c_leicester_adj_icelandic;;Ligeraceasterir;;
c_leicester_adj_norsegaelic;;Ligeraceasterir;;
c_leicester_adj_swedish;;Ligeraceasterir;;
c_leicester_adj_gothic;;Ligeraceasterir;;
c_leicester_adj_danish;;Ligeraceasterir;;
c_leicester_adj_irish;;Lerionian;;
c_leicester_adj_scottish;;Lerionian;;
c_leicester_adj_welsh;;Lerionian;;
c_leicester_adj_cumbric;;Lerionian;;
c_leicester_adj_breton;;Lerionian;;
c_leicester_adj_cornish;;Lerionian;;
c_leicester_adj_norman;;Ledecestrean;;
#;;;;
c_rutland_adj;;Rutlandish;;
#;;;;
c_nottingham_adj;;Nottinghamish;;
#;;;;
c_derby_adj;;Derbyish;;
c_derby_adj_saxon;;Deorbyisc;;
c_derby_adj_norse;;Djúrabýr;;
c_derby_adj_norwegian;;Djúrabýr;;
c_derby_adj_icelandic;;Djúrabýr;;
c_derby_adj_norsegaelic;;Djúrabýr;;
c_derby_adj_gothic;;Djúrabýr;;
c_derby_adj_swedish;;Djúrabýr;;
c_derby_adj_danish;;Djúrabýr;;
#;;;;
c_york_adj;;East Yorkish;;
c_york_adj_saxon;;Eoforwicisc;;
c_york_adj_norse;;Jorvíkr;;
c_york_adj_norwegian;;Jorvíkr;;
c_york_adj_icelandic;;Jorvíkr;;
c_york_adj_norsegaelic;;Jorvíkr;;
c_york_adj_gothic;;Jorvíkr;;
c_york_adj_swedish;;Jorvíkr;;
c_york_adj_danish;;Jorvíkr;;
c_york_adj_irish;;Ebraucian;;
c_york_adj_scottish;;Ebraucian;;
c_york_adj_welsh;;Efrogian;;
c_york_adj_cumbric;;Efrogian;;
c_york_adj_breton;;Ebraucian;;
c_york_adj_cornish;;Ebraucian;;
#;;;;
c_york_moors_adj;;North Yorkish;;
#;;;;
c_york_wolds_adj;;West Yorkish;;
#;;;;
c_richmond_adj;;Richmondish;;
#;;;;
c_lancaster_adj;;Lancastrian;;
c_lancaster_adj_saxon;;Lonceasterisc;;
c_lancaster_adj_norse;;Lonceasterir;;
c_lancaster_adj_norwegian;;Lonceasterir;;
c_lancaster_adj_icelandic;;Lonceasterir;;
c_lancaster_adj_norsegaelic;;Lonceasterir;;
c_lancaster_adj_gothic;;Lonceasterir;;
c_lancaster_adj_swedish;;Lonceasterir;;
c_lancaster_adj_danish;;Lonceasterir;;
c_lancaster_adj_irish;;Argoedian;;
c_lancaster_adj_scottish;;Argoedian;;
c_lancaster_adj_welsh;;Argoedian;;
c_lancaster_adj_cumbric;;Argoedian;;
c_lancaster_adj_breton;;Argoedian;;
c_lancaster_adj_cornish;;Argoedian;;
c_lancaster_adj_norman;;Loncastrean;;
#;;;;
c_chester_adj;;Chestershireish;;
c_chester_adj_saxon;;Legeceasterisc;;
c_chester_adj_norse;;Legeceasterir;;
c_chester_adj_norwegian;;Legeceasterir;;
c_chester_adj_icelandic;;Legeceasterir;;
c_chester_adj_norsegaelic;;Legeceasterir;;
c_chester_adj_gothic;;Legeceasterir;;
c_chester_adj_swedish;;Legeceasterir;;
c_chester_adj_danish;;Legeceasterir;;
c_chester_adj_irish;;Gaerlleonian;;
c_chester_adj_scottish;;Gaerlleonian;;
c_chester_adj_welsh;;Gaerlleonian;;
c_chester_adj_cumbric;;Gaerlleonian;;
c_chester_adj_breton;;Gaerlleonian;;
c_chester_adj_cornish;;Gaerlleonian;;
c_chester_adj_norman;;Cestrean;;
#;;;;
c_westmorland_adj;;Westmoorish;;
c_westmorland_adj_saxon;;Westmoringalandisc;;
c_westmorland_adj_norse;;Vestmoringalandr;;
c_westmorland_adj_norwegian;;Vestmoringalandr;;
c_westmorland_adj_icelandic;;Vestmoringalandr;;
c_westmorland_adj_norsegaelic;;Vestmoringalandr;;
c_westmorland_adj_gothic;;Vestmoringalandr;;
c_westmorland_adj_swedish;;Vestmoringalandr;;
c_westmorland_adj_danish;;Vestmoringalandr;;
c_westmorland_adj_irish;;Dunotingian;;
c_westmorland_adj_scottish;;Dunotingian;;
c_westmorland_adj_cumbric;;Dunotingian;;
c_westmorland_adj_welsh;;Dunotingian;;
c_westmorland_adj_breton;;Dunotingian;;
c_westmorland_adj_cornish;;Dunotingian;;
#;;;;
c_northumberland_adj;;Northumberish;;
c_northumberland_adj_saxon;;Norþhymbrisc;;
c_northumberland_adj_norse;;Norðhymbrir;;
c_northumberland_adj_norwegian;;Norðhymbrir;;
c_northumberland_adj_icelandic;;Norðhymbrir;;
c_northumberland_adj_norsegaelic;;Norðhymbrir;;
c_northumberland_adj_gothic;;Norðhymbrir;;
c_northumberland_adj_swedish;;Norðhymbrir;;
c_northumberland_adj_danish;;Norðhymbrir;;
c_northumberland_adj_irish;;Brynaichian;;
c_northumberland_adj_scottish;;Brynaichian;;
c_northumberland_adj_cumbric;;Brynaichian;;
c_northumberland_adj_welsh;;Brynaichian;;
c_northumberland_adj_breton;;Brynaichian;;
c_northumberland_adj_cornish;;Brynaichian;;
#;;;;
c_durham_adj;;Durhamish;;
c_durham_adj_saxon;;Dunholmisc;;
c_durham_adj_norse;;Dunholmr;;
c_durham_adj_norwegian;;Dunholmr;;
c_durham_adj_icelandic;;Dunholmr;;
c_durham_adj_norsegaelic;;Dunholmr;;
c_durham_adj_gothic;;Dunholmr;;
c_durham_adj_swedish;;Dunholmr;;
c_durham_adj_danish;;Dunholmr;;
c_durham_adj_norman;;Duresmean;;
#;;;;
c_cumberland_adj;;Cumberlandish;;
c_cumberland_adj_saxon;;Cumbrisc;;
c_cumberland_adj_norse;;Cumbrir;;
c_cumberland_adj_norwegian;;Cumbrir;;
c_cumberland_adj_icelandic;;Cumbrir;;
c_cumberland_adj_norsegaelic;;Cumbrir;;
c_cumberland_adj_gothic;;Cumbrir;;
c_cumberland_adj_swedish;;Cumbrir;;
c_cumberland_adj_danish;;Cumbrir;;
c_cumberland_adj_irish;;Cathair Luailan;;
c_cumberland_adj_scottish;;Cathair Luailan;;
c_cumberland_adj_cumbric;;Cair Ligualidan;;
c_cumberland_adj_welsh;;Cair Ligualidan;;
c_cumberland_adj_breton;;Cair Ligualidan;;
c_cumberland_adj_cornish;;Cair Ligualidan;;
#;;;;
c_jersey_adj;;Îles d'la Manche;;
#Ireland;;;;
c_ulster_adj;;Antrimian;;
c_oriel_adj;;Louth;;
c_breifne_adj;;Leitrimian;;
c_connacht_ad;;Mayish;;
c_ossory_adj;;Kilkennyan;;
c_thomond_adj;;Clarish;;
c_desmond_adj;;Kerryan;;
c_ormond_adj;;Waterfordian;;
c_leinster_adj;;Wexfordian;;
c_derry_adj;;Derryian;;
c_derry_adj_irish;;Dairean;;
c_down_adj;;Downish;;
c_down_adj_irish;;Dhúnan;;
c_down_adj_norsegaelic;;Dhúnr;;
c_down_adj_scottish;;Dhúnan;;
c_down_adj_welsh;;Dhúnan;;
c_down_adj_cumbric;;Dhúnan;;
c_down_adj_cornish;;Dhúnan;;
c_down_adj_breton;;Dhúnan;;
c_roscommon_adj;;Roscommonan;;
c_roscommon_adj_irish;;Ros Comáinan;;
c_roscommon_adj_norsegaelic;;Ros Comáinr;;
c_roscommon_adj_scottish;;Ros Comáinan;;
c_roscommon_adj_cumbric;;Ros Comáinan;;
c_roscommon_adj_welsh;;Ros Comáinan;;
c_armagh_adj;;Armaghan;;
c_armagh_adj_irish;;Ard Mhachan;;
c_armagh_adj_norsegaelic;;Ardmaghr;;
c_armagh_adj_scottish;;Ard Mhachan;;
c_armagh_adj_cumbric;;Ard Mhachan;;
c_armagh_adj_welsh;;Ard Mhachan;;
c_armagh_adj_cornish;;Ard Mhachan;;
c_armagh_adj_breton;;Ard Mhachan;;
c_armagh_adj_norse;;Ardmaghr;;
c_armagh_adj_anglonorse;;Ard Magheyr;;
c_armagh_adj_norwegian;;Ardmaghr;;
c_armagh_adj_icelandic;;Ardmaghr;;
c_armagh_adj_gothic;;Ardmaghr;;
c_armagh_adj_danish;;Ardmaghr;;
c_armagh_adj_swedish;;Ardmaghr;;
c_armagh_adj_saxon;;Ardmaghr;;
#Norway;;;;
c_vestfold_adj;;Vestfoldr;;
c_akershus_adj;;Vingulmörkr;;
c_telemark_adj;;Þelamørkr;;
c_agder_adj;;Agðir;;
c_raumrike_adj;;Raumríkír;;
c_gudbrandzdalar_adj;;Guðbrandzdœlir;;
c_oppland_adj;;Hringaríkir;;
c_hedmark_adj;;Heiðmørkr;;
c_bergenshus_adj;;Horðr;;
c_sogn_adj;;Sognr;;
c_foerde_adj;;Firðir;;
c_nordland_adj;;Norðmœrir;;
c_sunmore_adj;;Sunnmœrir;;
c_romsdal_adj;;Raumsdœlir;;
c_trondelag_adj;;Strindr;;
c_orkanger_adj;;Okrdœlir;;
c_steinkjer_adj;;Sparbyggjir;;
c_halogaland_adj;;Hálogalandr;;
c_naumadal_adj;;Naumdœlir;;
c_finnmark_adj;;Finnr;;
c_jamtland_adj;;Jamtalandr;;
c_herjedalen_adj;;Herjárdœlir;;
c_southisland_adj;;Suðurlandr;;
c_nordisland_adj;;Norðurlandr;;
########################################;;;;
#Wales;;;;
########################################;;;;
c_dyfed_adj;;Dyfedeg;;
c_ceredigion_adj;;Ceredigioneg;;
c_ystrad_tywi_adj;;Ystrad Tywieg;;
c_brycheiniog_adj;;Brycheiniogeg;;
c_anglesey_adj;;Ynys Moneg;;
c_gwynedd_adj;;Gwyneddeg;;
c_perfeddwlad_adj;;Perfeddwladeg;;
c_gwyr_adj;;Gwyreg;;
c_glamorgan_adj;;Glywysingeg;;
c_gwent_adj;;Gwenteg;;
c_powys_adj;;Powys Fadogeg;;
c_powys_wenwynwyn_adj;;Powys Wenwynwyneg;;
c_buellt_adj;;Buellteg;;
c_rhwng_adj;;Rhwng Gwy a Hafreneg;;
########################################;;;;
#Scotland;;;;
########################################;;;;
c_buchan_adj;;Banffeach;;
c_obardheathain_adj;;Obar Dheathaineach;;
c_cinnchardainn_adj;;Cinn Chardainneach;;
c_atholl_adj;;Atholleach;;
c_gowrie_adj;;Gowrieach;;
c_fife_adj;;Fifeach;;
c_strathearn_adj;;Strathearneach;;
c_isle_of_man_adj;;Manneach;;
c_galloway_adj;;Cille Chuithbeirteach;;
c_bailenahuige_adj;;Baile Na H Uigeach;;
c_dunphris_adj;;Dun Phriseach;;
c_argyll_adj;;Earra Ghaidhealeach;;
c_muile_adj;;Muileach;;
c_ile_adj;;Ileach;;
c_kintyre_adj;;Kintyreach;;
c_bod_adj;;Bodeach;;
c_caithness_adj;;Cataibheach;;
c_ross_adj;;Roseach;;
c_gallaibh_adj;;Gallaibheach;;
c_dunbar_adj;;Berwickeach;;
c_lothian_adj;;Lodainneach;;
c_napuballan_adj;;Na Puballaneach;;
c_salcraig_adj;;Salcraigeach;;
c_teviotdale_adj;;Roxburgheach;;
c_moray_adj;;Moireibheach;;
c_inbhirnarann_adj;;Inbhir Naranneach;;
c_inbhirnis_adj;;Inbhir Niseach;;
c_dunbreatainn_adj;;Lennoxeach;;
c_rinnfriu_adj;;Strathclydeach;;
c_clydesdale_adj;;Clydesdaleach;;
c_carrick_adj;;Carrickeach;;
c_leodhas_adj;;Leodhaseach;;
c_uibhist_adj;;Uibhisteach;;
c_innse_gall_adj;;Sgitheanach;;
c_rum_adj;;Rumeach;;
########################################;;;;
#Canaries;;;;
########################################;;;;
c_tenerife_adj;;Tenerife;;
c_tenerife_adj_berber;;Ašenšen;;
c_fuerteventura_adj;;Fuerteventura;;
c_fuerteventura_adj_berber;;Mahãr-at;;
#Ireland;;;;
c_mide_adj;;Midean;;
c_monaghan_adj;;Monaghanan;;
c_offaly_adj;;Offalyan;;
c_cavan_adj;;Cavanan;;
c_galway_adj;;Galwayan;;
c_tethbae_adj;;Tethbaean;;
c_annaly_adj;;Annalyan;;
c_sligo_adj;;Sligoan;;
c_tipperary_adj;;Tipperaryan;;
c_laois_adj;;Laoisan;;
c_carlow_adj;;Carlowan;;
c_wicklow_adj;;Wicklowan;;
c_limerick_adj;;Limerickan;;
c_cork_adj;;Corkish;;
c_fermanagh_adj;;Fermanaghan;;
c_bangor_adj;;Bangoran;;
####;;;;
#Africa;;;;
c_awlil_adj;;Awlilan;;
c_takrur_adj;;Takruran;;
c_silla_adj;;Sillaan;;
c_diafunu_adj;;Diafunuan;;
c_say_adj;;Sayan;;
#East african;;;;
c_wolqayt_adj;;Wolqayt;;
c_uper_atbara_adj;;Atbaran;;
c_maikele_bahr_adj;;Maikele Bahran;;
c_suakin_adj;;Suakinan;;
c_aydhab_adj;;Aydhaban;;
c_selima_adj;;Seliman;;
c_elatrun_adj;;Elatrunan;;
c_qasribrim_adj;;Qasribriman;;
c_tanjur_Adj;;Tanjuran;;
c_semna_adj;;Semnan;;
c_sai_adj;;Sainan;;
c_abuhammad_adj;;Abuhammadan;;
c_dongloa_adj;;Dongloan;;
c_butana_adj;;Butanan;;
c_alwa_adj;;Alwanan;;
c_soba_adj;;Soban;;
#Sachsen;;;;
c_grone_adj;;Gronische;;
c_everstein_adj;;Eversteinische;;
#Hausaland;;;;
c_tauha_adj;;Tauhi;;
c_gobir_adj;;Gobiri;;
c_kebbi_adj;;Kebbi;;
c_yauri_adj;;Yauri;;
c_zamfara_adj;;Zamfari;;
#Kanem;;;;
c_daura_adj;;Dauri;;
c_katsina_adj;;Katsini;;
c_zazzau_adj;;Zazzaui;;
c_kano_adj;;Kano;;
c_wadai_adj;;Wadai;;
c_gasga_adj;;Gasga;;
c_fitri_adj;;Fitri;;
c_bagirmi_adj;;Bagirmi;;
c_kanem_adj;;Kanem;;
c_munio_adj;;Munii;;
c_zamtam_adj;;Zamtami;;
c_kagha_adj;;Kaghi;;
c_bornu_adj;;Bornu;;
c_borkou_adj;;Borkou;;
#Adal;;;;
c_assab_adj;;Assabi;;
c_danakil_adj;;Danakili;;
c_bur_adj;;Bur;;
c_tedjoura_adj;;Tedjouri;;
c_mora_adj;;Mora;;
c_shewa_adj;;Shewan;;
c_ifat_adj;;Ifati;;
#Sennar;;;;
c_elfasher_adj;;Fasheri;;
c_uri_adj;;Uri;;
c_kordofan_adj;;Kordofani;;
c_tagli_adj;;Tagli;;
#Maikele Bahr;;;;
c_adulis_adj;;Aduli;;
c_marya_adj;;Maryi;;
#Nubia;;;;
c_ghazali_adj;;Ghazali;;
c_dongola_adj;;Dongolan;;
#Abyssinia;;;;
d_gojjam_adj;;Gojjami;;
c_amhara_adj;;Amharan;;
c_shewa_adj;;Shewan;;
c_angot_adj;;Angoti;;
c_begemder_adj;;Begemderan;;
c_semien_adj;;Semien;;
c_tigre_adj;;Tigrean;;
c_lasta_adj;;Lastan;;
c_intarta_adj;;Intartan;;
c_gojjam_adj;;Gojjami;;
d_timbuktu_adj;;Timbuktu;;
#Persia;;;;
c_tyumen_adj;;Tyumenian;;
c_khwarizm_adj;;Khwarizmi;;
c_sistan_adj;;Sistání;;
c_jask_adj;;Jaski;;
c_baluchistan_adj;;Baluchi;;
c_khiva_adj;;Khivan;;
#Germany;;;;
c_hessen_adj;;Hessen;;
#ERE;;;;
c_chios_adj;;Chios;;
#Russia;;;;
c_karelen_adj;;Karelenian;;
c_koporje_adj;;Koporjan;;
#Sicily;;;;
c_andria_adj;;Andrian;;
#Burgundy;;;;
c_varais_adj;;Varai;;
####Byzzie;;;;
##Grecce;;;;
#Epirus;;;;
c_upper_wallachia_adj;;Vlachían;;
#Thessalia;;;;
c_thessalonika_adj_turkish;;Salonikan;;
c_thessalonika_adj_russian;;Solunskiy;;
c_thessalonika_adj_bohemian;;Solunian;;
c_thessalonika_adj_moravian;;Solunian;;
c_thessalonika_adj_polish;;Solunian;;
c_thessalonika_adj_pommeranian;;Solunian;;
c_thessalonika_adj_croatian;;Solunian;;
c_thessalonika_adj_bosnian;;Solunian;;
c_thessalonika_adj_serbian;;Solunian;;
c_thessalonika_adj_karantanci;;Solunian;;
c_thessalonika_adj_bulgarian;;Solunian;;
#Albania;;;;
c_valona_adj;;Vlorëian;;
c_arbanon_adj;;Arbërian;;
c_traianopolis_adj;;Traianopolisian;;
c_corfu_adj;;Corfuian;;
####Balkan;;;;
##Serbia;;;;
#Rashka;;;;
c_rashka_adj;;Raškan;;
c_rashka_adj_greek;;Rascian;;
c_rashka_adj_armenain;;Rascian;;
