#CODE;;ENGLISH;ENGLISH
########################################;;;
#GERMAN;;;
########################################;;;
title_prince_female_tuscan;;Principessa;
city_baron_tuscan;;Sindaco;Syndicus
city_count_tuscan;;Podestà;Podestà
city_duke_tuscan;;Doge;Doge
city_king_tuscan;;Doge;Doge
city_emperor_tuscan;;Doge;Doge
city_barony_of_tuscan;;Comune di;Commune of
city_county_of_tuscan;;Comune di;
city_duchy_of_tuscan;;Repubblica di;
city_kingdom_of_tuscan;;Repubblica di;
city_empire_of_tuscan;;Repubblica di;
temple_baron_tuscan;;Vescovo di;
temple_count_tuscan;;Vescovo di;
temple_barony_of_tuscan;;Diocesi di;
temple_county_of_tuscan;;Diocesi di;
county_of_tuscan;;Contea di;
duchy_of_tuscan;;Ducato di;
kingdom_of_tuscan;;Regno di;
########################################;;;
#ITALIAN(venetian);;;
########################################;;;
baron_venetian;;Barone;
baron_female_venetian;;Baronessa;
baron_title_ruler_consort_venetian;;Barone;
baron_title_ruler_consort_female_venetian;;Baronessa;
count_venetian;;Conte;
count_female_venetian;;Contessa;
count_title_ruler_consort_venetian;;Conte;
count_title_ruler_consort_female_venetian;;Contessa;
duke_venetian;;Duca;
duke_female_venetian;;Duchessa;
duke_title_ruler_consort_venetian;;Duca;
duke_title_ruler_consort_female_venetian;;Duchessa;
king_venetian;;Re;
king_female_venetian;;Regina;
king_title_ruler_consort_venetian;;Re;
king_title_ruler_consort_female_venetian;;Regina;
emperor_venetian;;Imperatore;
emperor_female_venetian;;Imperatrice;
emperor_title_ruler_consort_female_venetian;;Imperatrice;
title_prince_venetian;;Principe;
title_prince_female_venetian;;Principessa;
city_baron_venetian;;Sindaco;Syndicus
city_count_venetian;;Podestà;Podestà
city_duke_venetian;;Doge;Doge
city_king_venetian;;Doge;Doge
city_emperor_venetian;;Doge;Doge
city_barony_of_venetian;;Comune di;Commune of
city_county_of_venetian;;Comune di;
city_duchy_of_venetian;;Repubblica di;
city_kingdom_of_venetian;;Repubblica di;
city_empire_of_venetian;;Repubblica di;
temple_baron_venetian;;Vescovo di;
temple_count_venetian;;Vescovo di;
temple_barony_of_venetian;;Diocesi di;
temple_county_of_venetian;;Diocesi di;
county_of_venetian;;Contea di;
duchy_of_venetian;;Ducato di;
kingdom_of_venetian;;Regno di;
########################################;;;
#ITALIAN(ligurian);;;
########################################;;;
baron_ligurian;;Barone;
baron_female_ligurian;;Baronessa;
baron_title_ruler_consort_ligurian;;Barone;
baron_title_ruler_consort_female_ligurian;;Baronessa;
count_ligurian;;Conte;
count_female_ligurian;;Contessa;
count_title_ruler_consort_ligurian;;Conte;
count_title_ruler_consort_female_ligurian;;Contessa;
duke_ligurian;;Duca;
duke_female_ligurian;;Duchessa;
duke_title_ruler_consort_ligurian;;Duca;
duke_title_ruler_consort_female_ligurian;;Duchessa;
king_ligurian;;Re;
king_female_ligurian;;Regina;
king_title_ruler_consort_ligurian;;Re;
king_title_ruler_consort_female_ligurian;;Regina;
emperor_ligurian;;Imperatore;
emperor_female_ligurian;;Imperatrice;
emperor_title_ruler_consort_female_ligurian;;Imperatrice;
title_prince_ligurian;;Principe;
title_prince_female_ligurian;;Principessa;
city_baron_ligurian;;Sindaco;Syndicus
city_count_ligurian;;Podestà;Podestà
city_duke_ligurian;;Doge;Doge
city_king_ligurian;;Doge;Doge
city_emperor_ligurian;;Doge;Doge
city_barony_of_ligurian;;Comune di;Commune of
city_county_of_ligurian;;Comune di;Commune of
city_duchy_of_ligurian;;Repubblica di;
city_kingdom_of_ligurian;;Repubblica di;
city_empire_of_ligurian;;Repubblica di;
temple_baron_ligurian;;Vescovo di;
temple_count_ligurian;;Vescovo di;
temple_barony_of_ligurian;;Diocesi di;
temple_county_of_ligurian;;Diocesi di;
county_of_ligurian;;Contea di;
duchy_of_ligurian;;Ducato di;
kingdom_of_ligurian;;Regno di;
########################################;;;
#ITALIAN(sardinian);;;
########################################;;;
baron_sardinian;;Barone;
baron_female_sardinian;;Baronessa;
baron_title_ruler_consort_sardinian;;Barone;
baron_title_ruler_consort_female_sardinian;;Baronessa;
count_sardinian;;Conte;
count_female_sardinian;;Contessa;
count_title_ruler_consort_sardinian;;Conte;
count_title_ruler_consort_female_sardinian;;Contessa;
duke_sardinian;;Duca;
duke_female_sardinian;;Duchessa;
duke_title_ruler_consort_sardinian;;Duca;
duke_title_ruler_consort_female_sardinian;;Duchessa;
king_sardinian;;Re;
king_female_sardinian;;Regina;
king_title_ruler_consort_sardinian;;Re;
king_title_ruler_consort_female_sardinian;;Regina;
emperor_sardinian;;Imperatore;
emperor_female_sardinian;;Imperatrice;
emperor_title_ruler_consort_female_sardinian;;Imperatrice;
title_prince_sardinian;;Principe;
title_prince_female_sardinian;;Principessa;
city_baron_sardinian;;Sindaco;Syndicus
city_count_sardinian;;Podestà;Podestà
city_duke_sardinian;;Doge;Doge
city_king_sardinian;;Doge;Doge
city_emperor_sardinian;;Doge;Doge
city_barony_of_sardinian;;Comune de;Commune of
city_county_of_sardinian;;Comune de;Commune of
city_duchy_of_sardinian;;Repubblica de;
city_kingdom_of_sardinian;;Repubblica de;
city_empire_of_sardinian;;Repubblica de;
temple_baron_sardinian;;Vescovo de;
temple_count_sardinian;;Vescovo de;
temple_barony_of_sardinian;;Diocesi de;
temple_county_of_sardinian;;Diocesi de;
county_of_sardinian;;Contea de;
duchy_of_sardinian;;Ducato de;
kingdom_of_sardinian;;Rennu de;
########################################;;;
#ITALIAN(corsican);;;
########################################;;;
baron_corsican;;Barone;
baron_female_corsican;;Baronessa;
baron_title_ruler_consort_corsican;;Barone;
baron_title_ruler_consort_female_corsican;;Baronessa;
count_corsican;;Conte;
count_female_corsican;;Contessa;
count_title_ruler_consort_corsican;;Conte;
count_title_ruler_consort_female_corsican;;Contessa;
duke_corsican;;Duca;
duke_female_corsican;;Duchessa;
duke_title_ruler_consort_corsican;;Duca;
duke_title_ruler_consort_female_corsican;;Duchessa;
king_corsican;;Re;
king_female_corsican;;Regina;
king_title_ruler_consort_corsican;;Re;
king_title_ruler_consort_female_corsican;;Regina;
emperor_corsican;;Imperatore;
emperor_female_corsican;;Imperatrice;
emperor_title_ruler_consort_female_corsican;;Imperatrice;
title_prince_corsican;;Principe;
title_prince_female_corsican;;Principessa;
city_baron_corsican;;Sindaco;Syndicus
city_count_corsican;;Podestà;Podestà
city_duke_corsican;;Doge;Doge
city_king_corsican;;Doge;Doge
city_emperor_corsican;;Doge;Doge
city_barony_of_corsican;;Comune di;Commune of
city_county_of_corsican;;Comune di;Commune of
city_duchy_of_corsican;;Repubblica di;
city_kingdom_of_corsican;;Repubblica di;
city_empire_of_corsican;;Repubblica di;
temple_baron_corsican;;Vescovo di;
temple_count_corsican;;Vescovo di;
temple_barony_of_corsican;;Diocesi di;
temple_county_of_corsican;;Diocesi di;
county_of_corsican;;Contea di;
duchy_of_corsican;;Ducato di;
kingdom_of_corsican;;Regno di;
########################################;;;
#ITALIAN(southern_italian);;;
########################################;;;
baron_southern_italian;;Barone;
baron_female_southern_italian;;Baronessa;
baron_title_ruler_consort_southern_italian;;Barone;
baron_title_ruler_consort_female_southern_italian;;Baronessa;
count_southern_italian;;Conte;
count_female_southern_italian;;Contessa;
count_title_ruler_consort_southern_italian;;Conte;
count_title_ruler_consort_female_southern_italian;;Contessa;
duke_southern_italian;;Duca;
duke_female_southern_italian;;Duchessa;
duke_title_ruler_consort_southern_italian;;Duca;
duke_title_ruler_consort_female_southern_italian;;Duchessa;
king_southern_italian;;Re;
king_female_southern_italian;;Regina;
king_title_ruler_consort_southern_italian;;Re;
king_title_ruler_consort_female_southern_italian;;Regina;
emperor_southern_italian;;Imperatore;
emperor_female_southern_italian;;Imperatrice;
emperor_title_ruler_consort_female_southern_italian;;Imperatrice;
title_prince_southern_italian;;Principe;
title_prince_female_southern_italian;;Principessa;
city_baron_southern_italian;;Sindaco;Syndicus
city_count_southern_italian;;Podestà;Podestà
city_duke_southern_italian;;Doge;Doge
city_king_southern_italian;;Doge;Doge
city_emperor_southern_italian;;Doge;Doge
city_barony_of_southern_italian;;Comune di;Commune of
city_county_of_southern_italian;;Comune di;Commune of
city_duchy_of_southern_italian;;Repubblica di;
city_kingdom_of_southern_italian;;Repubblica di;
city_empire_of_southern_italian;;Repubblica di;
temple_baron_southern_italian;;Vescovo di;
temple_count_southern_italian;;Vescovo di;
temple_barony_of_southern_italian;;Diocesi di;
temple_county_of_southern_italian;;Diocesi di;
county_of_southern_italian;;Contea di;
duchy_of_southern_italian;;Ducato di;
kingdom_of_southern_italian;;Regno di;
########################################;;;
#ITALIAN(central_italian);;;
########################################;;;
baron_central_italian;;Barone;
baron_female_central_italian;;Baronessa;
baron_title_ruler_consort_central_italian;;Barone;
baron_title_ruler_consort_female_central_italian;;Baronessa;
count_central_italian;;Conte;
count_female_central_italian;;Contessa;
count_title_ruler_consort_central_italian;;Conte;
count_title_ruler_consort_female_central_italian;;Contessa;
duke_central_italian;;Duca;
duke_female_central_italian;;Duchessa;
duke_title_ruler_consort_central_italian;;Duca;
duke_title_ruler_consort_female_central_italian;;Duchessa;
king_central_italian;;Re;
king_female_central_italian;;Regina;
king_title_ruler_consort_central_italian;;Re;
king_title_ruler_consort_female_central_italian;;Regina;
emperor_central_italian;;Imperatore;
emperor_female_central_italian;;Imperatrice;
emperor_title_ruler_consort_female_central_italian;;Imperatrice;
title_prince_central_italian;;Principe;
title_prince_female_central_italian;;Principessa;
city_baron_central_italian;;Sindaco;Syndicus
city_count_central_italian;;Podestà;Podestà
city_duke_central_italian;;Doge;Doge
city_king_central_italian;;Doge;Doge
city_emperor_central_italian;;Doge;Doge
city_barony_of_central_italian;;Comune di;Commune of
city_county_of_central_italian;;Comune di;Commune of
city_duchy_of_central_italian;;Repubblica di;
city_kingdom_of_central_italian;;Repubblica di;
city_empire_of_central_italian;;Repubblica di;
temple_baron_central_italian;;Vescovo di;
temple_count_central_italian;;Vescovo di;
temple_barony_of_central_italian;;Diocesi di;
temple_county_of_central_italian;;Diocesi di;
county_of_central_italian;;Contea di;
duchy_of_central_italian;;Ducato di;
kingdom_of_central_italian;;Regno di;
########################################;;;
#ITALIAN(sicilian);;;
########################################;;;
baron_sicilian;;Barone;
baron_female_sicilian;;Baronessa;
baron_title_ruler_consort_sicilian;;Barone;
baron_title_ruler_consort_female_sicilian;;Baronessa;
count_sicilian;;Conte;
count_female_sicilian;;Contessa;
count_title_ruler_consort_sicilian;;Conte;
count_title_ruler_consort_female_sicilian;;Contessa;
duke_sicilian;;Duca;
duke_female_sicilian;;Duchessa;
duke_title_ruler_consort_sicilian;;Duca;
duke_title_ruler_consort_female_sicilian;;Duchessa;
king_sicilian;;Re;
king_female_sicilian;;Regina;
king_title_ruler_consort_sicilian;;Re;
king_title_ruler_consort_female_sicilian;;Regina;
emperor_sicilian;;Imperatore;
emperor_female_sicilian;;Imperatrice;
emperor_title_ruler_consort_female_sicilian;;Imperatrice;
title_prince_sicilian;;Principe;
title_prince_female_sicilian;;Principessa;
city_baron_sicilian;;Sindaco;Syndicus
city_count_sicilian;;Podestà;Podestà
city_duke_sicilian;;Doge;Doge
city_king_sicilian;;Doge;Doge
city_emperor_sicilian;;Doge;Doge
city_barony_of_sicilian;;Comune di;Commune of
city_county_of_sicilian;;Comune di;Commune of
city_duchy_of_sicilian;;Repubblica di;
city_kingdom_of_sicilian;;Repubblica di;
city_empire_of_sicilian;;Repubblica di;
temple_baron_sicilian;;Vescovo di;
temple_count_sicilian;;Vescovo di;
temple_barony_of_sicilian;;Diocesi di;
temple_county_of_sicilian;;Diocesi di;
county_of_sicilian;;Cuntèa di;
duchy_of_sicilian;;Ducato di;
kingdom_of_sicilian;;Regnu di;
########################################;;;
#ITALIAN(neapolitan);;;
########################################;;;
baron_neapolitan;;Barone;
baron_female_neapolitan;;Baronessa;
baron_title_ruler_consort_neapolitan;;Barone;
baron_title_ruler_consort_female_neapolitan;;Baronessa;
count_neapolitan;;Conte;
count_female_neapolitan;;Contessa;
count_title_ruler_consort_neapolitan;;Conte;
count_title_ruler_consort_female_neapolitan;;Contessa;
duke_neapolitan;;Duca;
duke_female_neapolitan;;Duchessa;
duke_title_ruler_consort_neapolitan;;Duca;
duke_title_ruler_consort_female_neapolitan;;Duchessa;
king_neapolitan;;Re;
king_female_neapolitan;;Regina;
king_title_ruler_consort_neapolitan;;Re;
king_title_ruler_consort_female_neapolitan;;Regina;
emperor_neapolitan;;Imperatore;
emperor_female_neapolitan;;Imperatrice;
emperor_title_ruler_consort_female_neapolitan;;Imperatrice;
title_prince_neapolitan;;Principe;
title_prince_female_neapolitan;;Principessa;
city_baron_neapolitan;;Sindaco;Syndicus
city_count_neapolitan;;Podestà;Podestà
city_duke_neapolitan;;Doge;Doge
city_king_neapolitan;;Doge;Doge
city_emperor_neapolitan;;Doge;Doge
city_barony_of_neapolitan;;Comune di;Commune of
city_county_of_neapolitan;;Comune di;Commune of
city_duchy_of_neapolitan;;Repubblica di;
city_kingdom_of_neapolitan;;Repubblica di;
city_empire_of_neapolitan;;Repubblica di;
temple_baron_neapolitan;;Vescovo di;
temple_count_neapolitan;;Vescovo di;
temple_barony_of_neapolitan;;Diocesi di;
temple_county_of_neapolitan;;Diocesi di;
county_of_neapolitan;;Contea di;
duchy_of_neapolitan;;Ducato di;
kingdom_of_neapolitan;;Regno di;
########################################;;;
#ITALIAN(arpitan);;;
########################################;;;
baron_arpitan;;Barone;
baron_female_arpitan;;Baronessa;
baron_title_ruler_consort_arpitan;;Barone;
baron_title_ruler_consort_female_arpitan;;Baronessa;
count_arpitan;;Conte;
count_female_arpitan;;Contessa;
count_title_ruler_consort_arpitan;;Conte;
count_title_ruler_consort_female_arpitan;;Contessa;
duke_arpitan;;Duca;
duke_female_arpitan;;Duchessa;
duke_title_ruler_consort_arpitan;;Duca;
duke_title_ruler_consort_female_arpitan;;Duchessa;
king_arpitan;;Re;
king_female_arpitan;;Regina;
king_title_ruler_consort_arpitan;;Re;
king_title_ruler_consort_female_arpitan;;Regina;
emperor_arpitan;;Imperatore;
emperor_female_arpitan;;Imperatrice;
emperor_title_ruler_consort_female_arpitan;;Imperatrice;
title_prince_arpitan;;Principe;
title_prince_female_arpitan;;Principessa;
city_baron_arpitan;;Sindaco;Syndicus
city_count_arpitan;;Podestà;Podestà
city_duke_arpitan;;Doge;Doge
city_king_arpitan;;Doge;Doge
city_emperor_arpitan;;Doge;Doge
city_barony_of_arpitan;;Comune di;Commune of
city_county_of_arpitan;;Comune di;Commune of
city_duchy_of_arpitan;;Repubblica di;
city_kingdom_of_arpitan;;Repubblica di;
city_empire_of_arpitan;;Repubblica di;
temple_baron_arpitan;;Vescovo di;
temple_count_arpitan;;Vescovo di;
temple_barony_of_arpitan;;Diocesi di;
temple_county_of_arpitan;;Diocesi di;
county_of_arpitan;;Contea di;
duchy_of_arpitan;;Ducato di;
kingdom_of_arpitan;;Regno di;
########################################;;;
#ITALIAN(langobardisch);;;
########################################;;;
baron_langobardisch;;Barone;
baron_female_langobardisch;;Baronessa;
baron_title_ruler_consort_langobardisch;;Barone;
baron_title_ruler_consort_female_langobardisch;;Baronessa;
count_langobardisch;;Conte;
count_female_langobardisch;;Contessa;
count_title_ruler_consort_langobardisch;;Conte;
count_title_ruler_consort_female_langobardisch;;Contessa;
duke_langobardisch;;Duca;
duke_female_langobardisch;;Duchessa;
duke_title_ruler_consort_langobardisch;;Duca;
duke_title_ruler_consort_female_langobardisch;;Duchessa;
king_langobardisch;;Re;
king_female_langobardisch;;Regina;
king_title_ruler_consort_langobardisch;;Re;
king_title_ruler_consort_female_langobardisch;;Regina;
emperor_langobardisch;;Imperatore;
emperor_female_langobardisch;;Imperatrice;
emperor_title_ruler_consort_female_langobardisch;;Imperatrice;
title_prince_langobardisch;;Principe;
title_prince_female_langobardisch;;Principessa;
city_baron_langobardisch;;Sindaco;Syndicus
city_count_langobardisch;;Podestà;Podestà
city_duke_langobardisch;;Doge;Doge
city_king_langobardisch;;Doge;Doge
city_emperor_langobardisch;;Doge;Doge
city_barony_of_langobardisch;;Comune di;Commune of
city_county_of_langobardisch;;Comune di;Commune of
city_duchy_of_langobardisch;;Repubblica di;
city_kingdom_of_langobardisch;;Repubblica di;
city_empire_of_langobardisch;;Repubblica di;
temple_baron_langobardisch;;Vescovo di;
temple_count_langobardisch;;Vescovo di;
temple_barony_of_langobardisch;;Diocesi di;
temple_county_of_langobardisch;;Diocesi di;
county_of_langobardisch;;Contea di;
duchy_of_langobardisch;;Ducato di;
kingdom_of_langobardisch;;Regno di;
########################################;;;
#Andaluz;;;
########################################;;;
baron_andalusian_arabic;;Wâli;Wâli
barony_of_andalusian_arabic;;Wilayah of;Wilayah of
count_andalusian_arabic;;Sheikh;Sheikh
county_of_andalusian_arabic;;Sheikhdom of;Sheikhdom of
count_female_andalusian_arabic;;Shaykhah;
duke_andalusian_arabic;;Emir;Emir
duke_female_andalusian_arabic;;Emira;Emira
duchy_of_andalusian_arabic;;Emirate of;Emirate of
king_andalusian_arabic;;Sultan;Sultan
king_female_andalusian_arabic;;Sultana;Sultana
kingdom_of_andalusian_arabic;;Sultanate of;Sultanate of
emperor_of_andalusian_arabic;;Badshah;Caliph of
duchy_andalusian_arabic;;Emirato;Emirate
kingdom_andalusian_arabic;;Sultanato;Sultanate
empire_andalusian_arabic;;Califato;Caliphate
county_andalusian_arabic;;Dominio;Dominion
########################################;;;
#Armenian;;;
########################################;;;
baron_armenian;;Azat;
count_armeian;;Naxarar;
duke_armenian;;Ishkhan;
########################################;;;
#Frisian;;;
########################################;;;
king_frisian;;Kening;
king_female_frisian;;Keninginne;
emperor_frisian;;Keizer;
emperor_female_frisian;;Keizerin;
emperor_title_ruler_consort_female_frisan;;Keizerin;
kingdom_of_frisian;;Keninkryk;
empire_of_frisian;;Keizerryk;
count_frisian;;Greve;
count_female_frisian;;Grevin;
count_title_ruler_consort_frisian;;Greve;
count_title_ruler_consort_female_frisian;;Grevin;
baron_frisian;;Baron;
baron_female_frisian;;Baronesse;
baron_title_ruler_consort_frisian;;Baron;
baron_title_ruler_consort_female_frisian;;Baronesse;
duke_frisian;;Hartoch;
duke_female_frisian;;Hartochinne;
duke_title_ruler_consort_frisian;;Hartoch;
duke_title_ruler_consort_female_frisian;;Hartochinne;
temple_duchy_of_frisian;;Aartsbisdom;
temple_county_of_frisian;;Bisdom;
temple_count_of_frisian;;Biskop;
temple_duke_of_frisian;;Aartsbiskop;
title_princes_frisian;;Prins;
title_prince_female_frisian;;Prinsesse;
duchy_of_frisian;;Hartochdom;
county_of_frisian;;Greefskip;
city_duke_frisian;;Grietman;
city_count_frisian;;Grietman;
city_duchy_of_frisian;;Grietenij;
city_county_of_frisian;;Grietenij;
########################################;;;
#NORSEGAELIC;;;
########################################;;;
baron_norsegaelic;;Morair;Morair
baron_female_norsegaelic;;Bana-Mhorair;Bana-Mhorair
baron_title_ruler_consort_norsegaelic;;Morair;Morair
baron_title_ruler_consort_female_norsegaelic;;Bana-Mhorair;Bana-Mhorair
count_norsegaelic;;Iarla;Jarl
count_female_norsegael;;Baintighearna;Jarl
count_title_ruler_consort_norsegaelic;;Iarla;Jarl Consort
count_title_ruler_consort_female_norsegaelic;;Baintighearna;Jarl
duke_norsegaelic;;Rìgh;Overking
duke_female_norsegaelic;;Banrìgh;Overqueen
duke_title_ruler_consort_norsegaelic;;Rìgh;Overking Consort
duke_title_ruler_consort_female_norsegaelic;;Banrìgh;Overqueen
king_norsegaelic;;Rìgh;High King
king_female_norsegaelic;;Banrìgh;High Queen
king_title_ruler_consort_norsegaelic;;Rìgh;High King Consort
king_title_ruler_consort_female_norsegaelic;;Banrìgh;King Queen
emperor_norsegaelic;;Ard Rìgh;
emperor_female_norsegaelic;;Ard Banrìgh;
emperor_title_ruler_consort_female_norsegaelic;;Ard Rìgh;
title_prince_norsegaelic;;Flaith;
title_prince_female_norsegaelic;;Banfhlaith;
barony_of_norsegaelic;;Moraireachd of;Morairdom of
county_of_norsegaelic;;Iarlachd of;Jarldom of
duchy_of_norsegaelic;;Rìochd of;Overkingdom of
kingdom_of_norsegaelic;;Rìochd of;High Kingdom of
empire_of_norsegaelic;;Ard Rìochd of;
#####################################;;;
Roman;;;
#####################################;;;
baron_roman;;Baro;
baron_female_roman;;Baronissa;
baron_title_ruler_consort_roman;;Baro;
baron_title_ruler_consort_female_roman;;Baronissa;
count_roman;;Comes;
count_female_roman;;Comitissa;
count_title_ruler_consort_roman;;Comes;
count_title_ruler_consort_female_roman;;Comitissa;
duke_roman;;Dux;
duke_female_roman;;Ducissa;
duke_title_ruler_consort_roman;;Dux;
duke_title_ruler_consort_female_roman;;Ducissa;
king_roman;;Rex;
king_female_roman;;Regina;
king_title_ruler_consort_roman;;Rex;
king_title_ruler_consort_female_roman;;Regina;
emperor_roman;;Imperator;
emperor_female_roman;;Imperatrix;
emperor_title_ruler_consort_roman;;Imperator;
emperor_title_ruler_consort_female_roman;;Imperatrix;
title_prince_roman;;Princeps;
title_prince_female_roman;;Principissa;
barony_of_roman;;Baroniam of;
county_of_roman;;Comitatu of;
duchy_of_roman;;Ducatus of;
kingdom_of_roman;;Regnum of;
empire_of_roman;;Imperium of;
########################################;;;
#Catalan;;;
########################################;;;
city_emperor_catalan;;Gran Príncep;
title_prince_catalan;;Infant;Infante
title_prince_female_catalan;;Infanta;Infanta
city_king_catalan;;Síndic;
city_duke_catalan;;Conseller;
count_catalan;;Comte;
duke_catalan;;Duc;
king_catalan;;Rei;
emperor_catalan;;Emperador;
city_count_catalan;;Paer;
baron_catalan;;Vescomte;
baron_female_catalan;;Vescomtessa;
baron_title_ruler_consort_catalan;;Vescomte;
baron_title_ruler_consort_female_catalan;;Vescomtessa;
barony_of_catalan;;Vescomtat de;
city_baron_catalan;;Cònsol;
temple_emperor_christian_catalan;;Rei-Preste;
temple_king_catholic_catalan;;Rei Apostòlic;
temple_king_orthodox_catalan;;Príncep-Patriarca;
temple_duke_catholic_catalan;;Príncep-Arquebisbe;
temple_duke_orthodox_catalan;;Príncep-Primat;
temple_count_catholic_catalan;;Príncep-Bisbe;
city_empire_of_catalan;;Principado de;
city_kingdom_of_catalan;;Generalitat de;
city_duchy_of_catalan;;Consell de;
city_county_of_catalan;;Paeria de;
city_barony_of_catalan;;Comuna de;
count_female_catalan;;Comtessa;
count_title_ruler_consort_catalan;;Comte;
count_title_ruler_consort_female_catalan;;Comtessa;
duke_female_catalan;;Duquessa;
duke_title_ruler_consort_catalan;;Duc;
duke_title_ruler_consort_female_catalan;;Duquessa;
king_female_catalan;;Reina;
king_title_ruler_consort_catalan;;Rei;
king_title_ruler_consort_female_catalan;;Reina;
emperor_female_catalan;;Emperadriu;
emperor_title_ruler_consort_female_catalan;;Emperadriu;
county_of_catalan;;Comtat de;
duchy_of_catalan;;Ducat de;
kingdom_of_catalan;;Reialme de;
empire_of_catalan;;Imperi de;
barony_catalan;;Vescomtat;
county_catalan;;Comtat;
duchy_catalan;;Ducat;
kingdom_catalan;;Reialme;
empire_catalan;;Imperi;
########################################;;;
#CastillianAragoneseBasqueLeonese;;;
########################################;;;
baron_castillan;;Don;
baron_female_castillan;;Doña;
baron_title_ruler_consort_castillan;;Don;
baron_title_ruler_consort_female_castillan;;Doña;
count_castillan;;Conde;
count_female_castillan;;Condesa;
count_title_ruler_consort_castillan;;Conde;
count_title_ruler_consort_female_castillan;;Condesa;
duke_castillan;;Duque;
duke_female_castillan;;Duquesa;
duke_title_ruler_consort_castillan;;Duque;
duke_title_ruler_consort_female_castillan;;Duquesa;
king_castillan;;Rey;
king_female_castillan;;Reina;
king_title_ruler_consort_castillan;;Rey;
king_title_ruler_consort_female_castillan;;Reina;
emperor_castillan;;Emperador;
emperor_female_castillan;;Emperatriz;
emperor_title_ruler_consort_female_castillan;;Emperatriz;
title_prince_castillan;;Infante;Infante
title_prince_female_castillan;;Infanta;Infanta
barony_of_castillan;;Señorío de;
county_of_castillan;;Condado de;
duchy_of_castillan;;Ducado de;
kingdom_of_castillan;;Reino de;
empire_of_castillan;;Imperio de;
barony_castillan;;Señorío;
county_castillan;;Condado;
duchy_castillan;;Ducado;
kingdom_castillan;;Reino;
empire_castillan;;Imperio;
baron_basque;;Jauna;
baron_female_basque;;Andre;
baron_title_ruler_consort_basque;;Jauna;
baron_title_ruler_consort_female_basque;;Andre;
count_basque;;Konde;
count_female_basque;;Kondesa;
count_title_ruler_consort_basque;;Konde;
count_title_ruler_consort_female_basque;;Kondesa;
duke_basque;;Duke;
duke_female_basque;;Dukesa;
duke_title_ruler_consort_basque;;Duke;
duke_title_ruler_consort_female_basque;;Dukesa;
king_basque;;Errege;
king_female_basque;;Erregina;
king_title_ruler_consort_basque;;Errege;
king_title_ruler_consort_female_basque;;Erregina;
emperor_basque;;Enperador;
emperor_female_basque;;Enperatriz;
emperor_title_ruler_consort_female_basque;;Enperatriz;
title_prince_basque;;Infante;Infante
title_prince_female_basque;;Infanta;Infanta
county_of_basque;;Konderria;
barony_of_basque;;Jaurreria;
duchy_of_basque;;Dukerria;
kingdom_of_basque;;Erresuma;
empire_of_basque;;Inperio;
county_basque;;Konderria;
barony_basque;;Jaurreria;
duchy_basque;;Dukerria;
kingdom_basque;;Erresuma;
empire_basque;;Inperio;
baron_aragonese;;Don;
baron_female_aragonese;;Doña;
baron_title_ruler_consort_aragonese;;Don;
baron_title_ruler_consort_female_aragonese;;Doña;
count_aragonese;;Conde;
count_female_aragonese;;Condesa;
count_title_ruler_consort_aragonese;;Conde;
count_title_ruler_consort_female_aragonese;;Condesa;
duke_aragonese;;Duque;
duke_female_aragonese;;Duquesa;
duke_title_ruler_consort_aragonese;;Duque;
duke_title_ruler_consort_female_aragonese;;Duquesa;
king_aragonese;;Rey;
king_female_aragonese;;Reina;
king_title_ruler_consort_aragonese;;Rey;
king_title_ruler_consort_female_aragonese;;Reina;
emperor_aragonese;;Emperador;
emperor_female_aragonese;;Emperatriz;
emperor_title_ruler_consort_female_aragonese;;Emperatriz;
title_prince_aragonese;;Infante;
title_prince_female_aragonese;;Infanta;
barony_of_aragonese;;Señorío de;
county_of_aragonese;;Condado de;
duchy_of_aragonese;;Ducado de;
kingdom_of_aragonese;;Reino de;
empire_of_aragonese;;Imperio de;
barony_aragonese;;Señorío;
county_aragonese;;Condado;
duchy_aragonese;;Ducado;
kingdom_aragonese;;Reino;
empire_aragonese;;Imperio;
baron_leonese;;Don;
baron_female_leonese;;Doña;
baron_title_ruler_consort_leonese;;Don;
baron_title_ruler_consort_female_leonese;;Doña;
count_leonese;;Conde;
count_female_leonese;;Condesa;
count_title_ruler_consort_leonese;;Conde;
count_title_ruler_consort_female_leonese;;Condesa;
duke_leonese;;Duque;
duke_female_leonese;;Duquesa;
duke_title_ruler_consort_leonese;;Duque;
duke_title_ruler_consort_female_leonese;;Duquesa;
king_leonese;;Rey;
king_female_leonese;;Reina;
king_title_ruler_consort_leonese;;Rey;
king_title_ruler_consort_female_leonese;;Reina;
emperor_leonese;;Emperador;
emperor_female_leonese;;Emperatriz;
emperor_title_ruler_consort_female_leonese;;Emperatriz;
title_prince_leonese;;Infante;
title_prince_female_leonese;;Infanta;
barony_of_leonese;;Señorío de;
county_of_leonese;;Condado de;
duchy_of_leonese;;Ducado de;
kingdom_of_leonese;;Reino de;
empire_of_leonese;;Imperio de;
barony_leonese;;Señorío;
county_leonese;;Condado;
duchy_leonese;;Ducado;
kingdom_leonese;;Reino;
empire_leonese;;Imperio;
########################################;;;
#Romanian;;;
########################################;;;
baron_romanian;;Boier;
barony_of_romanian;;Boier al;
count_romanian;;Ban;
count_female_romanian;;Ban;
county_of_romanian;;Tara de;
duke_romanian;;Mare Ban;
duke_romanian_female;;Mare Ban;
king_romanian;;Domnitor;
