#CODE;;ENGLISH;ENGLISH;
b_visegrad;;Visegrad;;Vyšegrad,Plintenburg
b_vac;;Vác;;Vacov,Waitzen
b_obuda;;Óbuda;;Alt Ofen
b_buda;;Buda;;Ofen,Aquincum,Akouinkon
b_pest;;Pest;;
b_cegled;;Cegléd;;
b_hatvan;;Hatvan;;
b_szentendre;;Szentendre;;
b_godollo;;Gödöllö;;
b_erd;;Érd;;
b_esztergom;;Esztergom;;Ostrihom,Gran,Solva
b_batorkeszi;;Bátorkeszi;;
b_nagybeny;;Nagybény;;
b_szejesfehervar;;Székesfehérvár;;Stolicný Belehrad,Stuhlweißenburg
b_adony;;Adony;;
b_mor;;Mór;;
b_val;;Vál;;
b_jasd;;Jásd;;
b_sarbogard;;Sárbogárd;;
b_ercsi;;Ercsi;;
b_solt;;Solt;;
b_dunafoldvar;;Dunaföldvár;;
b_kalocsa;;Kalocsa;;
b_kiskhunalas;;Kiskhunalas;;
b_varpalota;;Várpolata;;
b_rackeve;;Ráckeve;;
b_tolna;;Tolnavár;;
b_szekszard;;Szekszárd;;
b_regoly;;Regöly;;
b_madogsa;;Madogsa;;
b_paks;;Paks;;
b_dombovar;;Dombóvár;;
b_tamasi;;Tamási;;
b_simontornya;;Simontornya;;
b_dobrokoz;;Döbrököz;;
b_pecsvarad;;Pécsvárad;;
b_pecs;;Pécs;;Petikostelí,Fünfkirchen,Sopianae,Sopianai
b_nagyvaty;;Nagyváty;;
b_dunaszekcso;;Dunaszekcsö;;
b_darda;;Dárda;;
b_siklos;;Siklós;;
b_mohacs;;Mohács;;
b_bodrog;;Bodrogvár;;
b_ko;;Kõ;;
b_titel;;Titel;;
b_almas;;Almás;;
b_batmonostor;;Bátmonostor;;
b_obecse;;Becsevár;;
b_zintarev;;Zintarév;;
b_bacs;;Bácsvár;;
b_opalanka;;Ópalánka;;
b_ofutak;;Ófutak;;
b_ujvidek;;Újvidék;;
b_petervarad;;Pétervárad;;
b_zombor;;Zombor;;
b_bajahungary;;Baja;;
b_csongrad;;Csongrád;;
b_szentes;;Szentes;;
b_szeged;;Szeged;;Segedín,Segedin
b_dorozsma;;Dorozsma;;
b_szegvar;;Szegvár;;
b_gyo;;Gyõ;;
b_magocs;;Mágocs;;
b_bekesvar;;Békésvár;;
b_gyulamonostor;;Gyulamonostor;;
b_szeghalom;;Szeghalom;;
b_ladanyvar;;Ladányvár;;
b_gyulavar;;Gyulavár;;
b_csaba;;Csaba;;
b_veszto;;Vesztõ;;
b_kolonvar;;Kolonvár;;
b_tihany;;Tihany;;
b_egerszeg;;Egerszeg;;
b_kanizsa;;Kanizsa;;
b_csobanc;;Csobánc;;
b_sumeg;;Sümeg;;
b_szentgrot;;Szentgrót;;
b_temesvar;;Temesvár;;Temešvár,Temeswar,Timsoara,Temišvar
b_rekas;;Rekas;;
b_makohungary;;Makó;;Makov,Makowa,Macau
b_csakvar;;Csákvár;;
b_kevevara;;Kevevár;;Kubin,Cubin,Kovin
b_kovacshaza;;Kovácsháza;;
b_pressburg;;Pozsonyvár;;Pozsony,Prešpurk,Prešporok,Pressburg
b_mariavolgy;;Máriavölgy;;
b_nagyszombat;;Nagyszombat;;Trnava,Tyrnau,Nagyszombat
b_modor;;Modor;;Modrá,Modor,Modern
b_feherko;;Fehérkõ;;
b_szakolca;;Szakolca;;Skalice,Skalica,Skalitz,Szakolca
b_deveny;;Dévény;;Dévény,Devín,Diewin,Theben
b_bazin;;Bazin;;Pezinok,Bosing,Bazin
b_nyitra;;Nyitravár;;Nyitra,Nitra,Neutra
b_tapolcsany;;Tapolcsány;;Tapolcsány,Topolcany
b_zobor;;Zobor;;
b_surany;;Surány;;
b_galgoc;;Galgóc;;Galgoc,Hlohovec,Freistadt
b_zsambok;;Zsámbok;;
b_komjat;;Komját;;Komját,Komjatice
b_sempte;;Sempte;;Sempte,Šintava
b_gyorvar;;Gyõrvár;;Ráb,Jura,Vjura,Raab,Arrabona
b_gyorszentmarton;;Gyõrszentmárton;;
b_abda;;Abda;;
b_hebervar;;Hébervár;;
b_szentmaratonhegy;;Szent Máraton-Hegy;;
b_moson;;Moson;;Weissenburg
b_oroszvar;;Oroszvár;;Rusovce,Rosvar,Rossenburg,Gerulata
b_magyarovar;;Magyaróvár;;Ungarisch Altenburg
b_kopcseny;;Köpcsény;;Kopcany,Gieca,Kittsee
b_sopron;;Sopron;;Ödenburg,Scarabantia,Skarabantia
b_kapuvar;;Kapuvár;;
b_csorna;;Csorna;;
b_szarvko;;Szarvkö;;
b_lekahungary;;Léka;;
b_lanzser;;Lánzsér;;
b_kabold;;Kabold;;
b_frakno;;Fraknó;;
b_ruszt;;Ruszt;;
b_celldomolk;;Celldömölk;;
b_ikervar;;Ikervár;;
b_karako;;Karakó;;
b_vasvar;;Vasvár;;
b_nemetujvar;;Németújvár;;
b_rohonc;;Rohonc;;
b_monyorokerek;;Monyorókerék;;
b_hontvar;;Hontvár;;
b_selmecbanya;;Selmecbánya;;
b_korpona;;Korpona;;
b_bakabanya;;Bakabánya;;
b_gacshungary;;Gács;;
b_balassagyarmat;;Balassagyarmat;;
b_paszto;;Pásztó;;
b_nogradhungary;;Nógrád;;
b_fulekhungary;;Fülek;;
b_borsodvar;;Borsodvár;;Boršograd,Borschod
b_jaszo;;Jászó;;Jasov,Jass
b_miskolc;;Miskolc;;Miškovec,Mischkolz
b_szendrovar;;Szendrõvár;;Sendrograd
b_vadna;;Vadna;;
b_gomor;;Gömõr;;Gemer,Gömör
b_belapatfalva;;Belapátfalva;;
b_somogyvar;;Somogyvár;;
b_zselicszentjakab;;Zselicszentjakab;;
b_csurgo;;Csurgó;;
b_babocsa;;Babócsa;;
b_csakany;;Csákány;;
b_kaposvar;;Kaposvár;;
b_szigetvar;;Szigetvár;;
b_fonyod;;Fonyód;;
b_veszpramvar;;Veszprémvár;;
b_belhungary;;Bél;;
b_zirc;;Zirc;;
b_ugodvar;;Ugodvár;;
b_csesznek;;Csesznek;;
b_dobronte;;Döbrönte;;
b_vazsonyko;;Vázsonykõ;;
b_somlovar;;Somlóvár;;
b_bakonybel;;Bakonybél;;
b_zvecan;;Zvecan;;Zvetsán,Izveçen
b_mitrovia;;Szávaszentdemeter;;
b_ilok;;Ujlak;;Illok,Újlak,Uyluk,Cuccium
b_zemlen;;Zemlen;;
b_csanad;;Csanád;;Tschanad
b_besenyo;;Besenyó;;
########################################;;;;
#Burgundy(duchy);;;;
########################################;;;;
b_digoine;;Digoin;;
b_gevrey;;Gevrey;;
b_dijon;;Dijon;;
b_autun;;Autun;;
b_champagny;;Champagny;;
b_chagny;;Chagny;;
b_citeaux;;Cîteaux;;
b_beaune;;Beaune;;
b_meursault;;Meursault;;
b_semur;;Semur;;
b_avallon;;Avallon;;
b_arnay;;Arnay;;
b_saulieu;;Saulieu;;
b_pouilly;;Pouilly;;
b_vezelay;;Vézelay;;
########################################;;;;
#Auvergne;;;;
########################################;;;;
b_montferrand;;Montferrand;;
b_brioude;;Brioude;;
b_clairmont;;Clairmont;;
b_riom;;Riom;;
b_thiers;;Thiers;;
b_murol;;Murol;;
b_lachaisedieu;;La-Chaise-Dieu;;
b_lepuy;;Le Puy;;
b_monistrol;;Monistrol;;
b_yssingeaux;;Yssingeaux;;
b_vorey;;Vorey;;
b_aurillac;;Orlhac;;
b_mauriac;;Mauriac;;
b_stflour;;Saint Flour;;
########################################;;;;
#Limousin;;;;
########################################;;;;
b_chalus;;Chasluç;;
b_limotges;;Limòtges;;
b_rochechouart;;Rechoard;;
b_stleonard;;Sent Liunard;;
b_thiviers;;Tivier;;
b_turenne;;Torrna;;
b_donzenac;;Domzenac;;
b_ventadour;;Ventadorn;;
b_tulle;;Tula;;
b_comborn;;Combòrn;;
########################################;;;;
#Tolouse;;;;
########################################;;;;
b_stbertrand;;Sent Bertran;;
b_stgaudens;;Sent Gaudenç;;
b_aspet;;Aspèth;;
b_barousse;;Varossa;;
b_barbazan;;Barbasan;;
b_aurignac;;Aurinhac;;
b_foix;;Fois;;
b_pamiers;;Pamiàs;;
b_mirepoix;;Mirapeis;;
b_montsegur;;Montsegur;;
b_roquefeuil;;Ròcafuèlh;;
b_usson;;Usson;;
b_castelnaudary;;Castèlnòu d'Arri;;
b_toulouse;;Tolosoa;;
b_montauban;;Montalban;;
b_lombez;;Lombèrs;;
b_hautpoul;;Hautpoul;;
b_montgiscard;;Montgiscard;;
b_muret;;Murèth;;
b_rodez;;Rodés;;
b_millau;;Milhau;;
b_vabres;;Vabre;;
b_najac;;Najac;;
b_villefranche;;Villefranche;;
b_caylus;;Cailutz;;
b_staffrique;;Sant Africa;;
b_estaing;;Estanh;;
b_grezes;;Grésas;;
b_mende;;Mende;;
b_apchier;;Apchier;;
b_marvejols;;Maruèjols;;
b_florac;;Florac;;
b_stsauveur;;Sent Sauvador;;
b_tournel;;Tornèl;;
b_albi_castle;;Albi;;
b_albi_temple;;Albi;;
b_castres;;Castrés;;
b_lavaur;;La Vaur;;
########################################;;;;
#Septimania;;;;
########################################;;;;
b_narbonne_temple;;Narbona;;
b_carcassonne_cite;;Carcassonna;;
b_carcassonne_villebasse;;Carcassonna;;
b_rases;;Rasès;;
b_limoux;;Limós;;
b_lagrasse;;La Grassa;;
b_lastours;;Las Tors;;
b_cabaret;;Cabaret;;
b_montpellier;;Montpelhièr;;
b_maguelone;;Magalona;;
b_nimes;;Nimes;;
b_ales;;Alès;;
b_aiguesmortes;;Aigas Mòrtas;;
b_uzes;;Banhòus de Céser;;
b_saintguilhemledesert;;Sant Guilhèm dau Desèrt;;
b_melgueil;;Melguèlh;;
b_aubenas;;Aubenàs;;
b_tournon;;Tornon;;
b_viviers;;Vivièrs;;
b_albalaromaine;;Alba-La-Romaine;;
b_privas;;Privàs;;
b_lecheylard;;Lo Chailar;;
b_largentiere;;L'Argentièira;;
b_joyeuse;;Juèsa;;
b_agde;;Agde;;
b_beziers;;Besièrs;;
b_puisserguier;;Puègserguièr;;
b_lodeve;;Lodeva;;
b_minerve;;Menèrba;;
b_pezenas;;Pesenàs;;
########################################;;;;
#Valois;;;;
########################################;;;;
b_paris;;Paris;;
b_melun;;Melun;;
b_stdenis;;Saint-Denis;;
b_rambouillet;;Rambouillet;;
b_senlis;;Senlis;;
b_compiegne;;Compiègne;;
b_beauvais;;Beauvais;;
b_breteuil;;Breteuil;;
b_clermont;;Clermont;;
b_rethel;;Réthel;;
b_grandpre;;Grandpré;;
b_porcien;;Porcien;;
b_rumigny;;Rumigny;;
########################################;;;;
#Orleans;;;;
########################################;;;;
b_sancerre;;Sancerre;;
b_stbrisson;;Saint-Brisson;;
b_gien;;Gien;;
b_charenton;;Charenton;;
########################################;;;;
#Rheims;;;;
########################################;;;;
b_reims;;Reims;;
b_chalons;;Châlons;;
b_chatillon;;Châtillon;;
########################################;;;;
#Champagne;;;;
########################################;;;;
b_troyes;;Troyes;;
b_romilly;;Romilly;;
b_brienne;;Brienne;;
b_clairvaux;;Clairvaux;;
b_chacenay;;Chacenay;;
b_rosnay;;Rosnay;;
b_montargis;;Montargis;;
b_sens;;Sens;;
b_nemours;;Nemours;;
b_chateaulandon;;Château-Landon;;
b_nogentsurseine;;Nogent-Sur-Seine;;
b_joigny;;Joigny;;
b_montereau;;Montereau;;
b_villeneuveleroi;;Villeneuve-Le-Roi;;
b_noyers;;Noyers;;
b_tonnerre;;Tonnerre;;
b_saintflorentin;;Saint-Florentin;;
b_chaource;;Chaource;;
b_chablis;;Chablis;;
b_ervy;;Ervy;;
b_langres;;Langres;;
b_chaumont;;Chaumont;;
b_bourmont;;Bourmont;;
b_chalindrey;;Chalindrey;;
b_meaux;;Meaux;;
b_provins;;Provins;;
b_roucy;;Roucy;;
b_chateauthierry;;Château-Thierry;;
b_epernay;;Epernay;;
b_vertus;;Vertus;;
b_nogent;;Nogent;;
b_montcornet;;Montcornet;;
########################################;;;;
#Anjou;;;;
########################################;;;;
b_nogentlerotrou;;Nogent-Le-Rotrou;;
b_belleme;;Bellême;;
b_authon;;Authon;;
b_senonche;;Senonche;;
########################################;;;;
#Upperbrittany;;;;
########################################;;;;
b_nantes;;Nantes;;
b_chateaubriant;;Châteaubriant;;
b_redon;;Redon;;
b_guerande;;Guérande;;
b_clisson;;Clisson;;
b_donges;;Donges;;
b_la_roche-bernard;;La Roche-Bernard;;
b_st_nazaire;;Saint-Nazaire;;
b_monkontour;;Moncontour;;
b_st_brieuc;;Saint-Brieuc;;
b_paimpol;;Paimpol;;
b_peran;;Peran;;
b_loudeac;;Loudéac;;
b_verdelet;;Verdelet;;
b_chatelaudren;;Châtelaudren;;
b_quintin;;Quintin;;
b_rennes;;Rennes;;
b_fougeres;;Fougères;;
b_st_michel;;Saint-Michel;;
b_st_malo;;Saint-Malo;;
b_dol;;Dol;;
b_dinan;;Dinan;;
b_st_meen;;Saint-Méen;;
b_porhoet;;Porhoët;;
########################################;;;;
#Lowerbrittany;;;;
########################################;;;;
b_vannes;;Vannes;;
b_josselin;;Josselin;;
b_st_gildas;;Saint-Gildas;;
b_locmine;;Locminé;;
b_hennebont;;Hennebont;;
b_pontivy;;Pontivy;;
b_auray;;Auray;;
b_ploermel;;Ploermel;;
b_quimper;;Quimper;;
b_carhaix;;Carhaix;;
b_quimperle;;Quimperlé;;
b_landevennec;;Landévennec;;
b_corlay;;Corlay;;
b_huelgoat;;Huelgoat;;
b_langonnet;;Langonnet;;
b_lezergue;;Lezergue;;
b_brest;;Brest;;
b_guingamp;;Guingamp;;
b_st_pol_de_leon;;Saint-Pol-de-Léon;;
b_treguier;;Tréguier;;
b_morlaix;;Montroulez;;
b_roscoff;;Roscoff;;
b_plougonven;;Plougonven;;
b_plourivo;;Plourivo;;
########################################;;;;
#Normandy;;;;
########################################;;;;
b_Regneville;;Regnéville;;
b_valognes;;Valognes;;
b_bricquebec;;Brichebot;;
b_lespieux;;Podiis;;
b_montebourg;;Montebourg;;
b_pirou;;Pirou;;
b_saintsauveurlevicomte;;Saint-Sauveur;;
b_abbayeauxhommes;;Abbaye-aux-Hommes;;
b_abbayeauxdames;;Abbaye-aux-Dames;;
b_saintlo;;Saint-Lô;;
b_creully;;Creull;;
b_vire;;Vire;;
b_asnelles;;Asnelles;;
b_clecy;;Clécy;;
b_courcy;;Courcy;;
b_cahagnes;;Chaiines;;
b_cairon;;Karon;;
b_rots;;Rots;;
b_saintmartindemondaye;;Saint-Martin de Mondaye;;
b_beaumontlerichard;;Château de Beaumont-le-Richard;;
b_donjondechambois;;Chambois;;
b_tourdesarchives;;Vernon;;
b_conchesenouches;;Conches-en-Ouches;;
b_chateaudestourelles;;Château des Tourelles;;
b_pontleveque;;Pont-l’Évêque;;
b_neauflessaintmartin;;Neaufles;;
b_chateausurepte;;Château-sur-Epte;;
b_chateaugaillard;;Château Gaillard;;
b_vandrimare;;Vandrimare;;
b_moulineaux;;Moulineaux;;
b_tancarvilla;;Tancarvilla;;
b_saintgeorgesdannebecq;;Anslebec;;
b_carrouges;;Carrouges;;
b_briouze;;Braiosa;;
b_tinchebray;;Tinchebray;;
b_flers;;flers;;
b_brecey;;Brécey;;
b_abbayedelonlay;;Abbaye de Lonlay;;
b_percy;;Perci;;
b_granville;;Roque de Lihou;;
b_pontorson;;Pontorson;;
########################################;;;;
#Orleans;;;;
########################################;;;;
b_dreux;;Dreux;;
b_houdan;;Houdan;;
b_montfortlamaury;;Montfort;;
b_maitenon;;Meistenon;;
b_treon;;Tréon;;
b_brezolles;;Brezolles;;
b_sours;;Sours;;
b_dammarieleslys;;Dammarie;;
b_auneau;;Auneau;;
########################################;;;;
#Valois;;;;
########################################;;;;
b_chevreuse;;Chevreuse;;
b_maurepas;;Malrepast;;
b_beynes;;Beynes;;
b_etampes;;Étampes;;
b_montlhery;;Montlhéry;;
b_nesle;;Nesle;;
b_vigny;;Vigny;;
b_magnyenvexin;;Magny;;
b_fontenay;;Fontenay;;
b_liancourt;;Liancourt;;
b_creil;;Creil;;
b_tracylemont;;Trapiacus;;
b_senliscastle;;Château de Senlis;;
b_marlesaisnes;;Marle;;
########################################;;;;
#brittany;;;;
########################################;;;;
b_liffre;;Liffré;;
b_vitre;;Gwitreg;;
b_guichen;;Gwizien;;
b_combourgbrittany;;Komborn;;
b_cancale;;Konkaven;;
b_plancoet;;Plangoed;;
b_mauron;;Maoron;;
b_gael;;Gwazel;;
########################################;;;;
#Arras;;;;
########################################;;;;
b_saintriquier;;Saint-Riquier;;
b_abbeville;;Abbeville;;
b_crecyenponthieu;;Crécy;;
b_lecrotoy;;Crotoy;;
b_frevent;;L'Abbaye de Cercamps;;
b_heuchin;;Heuchin;;
b_auxilechateau;;Auxi-le-Château;;
b_auchyleshesdin;;Auchy;;
b_hardelot;;Saint-Férieux;;
b_etaples;;Étaples;;Stapel
b_wissant;;Wissant;;Witzand
b_desvres;;Desvres;;Deverne
b_abbeydeachin;;Saint-Sauveur d'Anchin;;
b_loos;;Lohes;;
b_montmonrency;;Château de Montmonrency;;
b_olhain;;Olhain;;
b_saintvaast;;Saint-Vaast;;
b_saintwulmer;;Saint-Wulmer;;Sint Wulmar
b_doudeauville;;Saint-Jean de Dudellivilla;;
########################################;;;;
#Flanders;;;;
########################################;;;;
b_assenede;;Assenede;;
b_moerkerke;;Moerkerke;;
b_gravensteencastle;;Gravensteen;;
b_herzele;;Herzele;;
b_saintbavo;;Sint-Baafs;;Sint Baafs
b_douai;;Dowaai;;Dowaai
b_cysoing;;Sint-Calixte;;
b_orchies;;Orchies;;Oorschie
b_saintmartin;;Sint-Martin;;de Aard
b_mouscron;;Moeskroen;;Moeskroen
b_wattignies;;Watteniis;;
b_fachesthumesnil;;Faches;;
b_lille;;Rijsel;;Rijsel
########################################;;;;
#Alencon;;;;
########################################;;;;
b_longnyauperche;;Longny;;
########################################;;;;
#Holstein;;;;
########################################;;;;
b_heide;;Heide;;
########################################;;;;
#Brandenburg;;;;
########################################;;;;
b_pritzwalk;;Pritzwalk;;
########################################;;;;
#Braunschewig-Lüneburg;;;;
########################################;;;;
b_grabowdannenberg;;Grabow;;
b_domitzdannenberg;;Dömitz;;
#########################################;;;;
#Aosta;;;;
#########################################;;;;
b_clyaosta;;Cly;;
########################################;;;;
#Frisia and and Oldenburg;;;;
########################################;;;;
b_siebethsburg;;Siebethsburg;;Sibethsburg,Sibetsboarch,Sibetsborg
b_schortens;;Schortens;;Schörtens
b_westerstede;;Westerstede;;
b_wiefelstede;;Wiefelstede;;
########################################;;;;
#Wales;;;;
########################################;;;;
b_aberlleiniog;;Aberlleiniog;;
b_beaymaris;;Beaumaris;;
########################################;;;;
#Orleans;;;;
########################################;;;;
b_courtenay;;Courtenay;;
########################################;;;;
#Rethel;;;;
########################################;;;;
b_signylabbeye;;Signy;;
b_attignyardennes;;Attigny;;
b_doumely;;Doumely;;
b_sedan;;Sedan;;
b_buzancy;;Buzancy;;
b_mezieres;;Mézières;;
########################################;;;;
#Champagne;;;;
########################################;;;;
b_louvois;;Louvois;;
b_montmort;;Montmort;;
b_montmirail;;Montmirail;;
b_vitry;;Vitry;;
########################################;;;;
#Blois;;;;
########################################;;;;
b_meung;;Meung;;
b_bourgmoyen;;Bourgmoyen;;
########################################;;;;
#Touluse;;;;
########################################;;;;
b_casseneuil;;Casseneuil;;
b_abbayedeysses;;Abbaye d'Eysses;;
b_mondenard;;Mondenard;;
b_morlhorn;;Morlhorn;;
b_saintantonin;;Sant Antonin;;
########################################;;;;
#Gascogne;;;;
########################################;;;;
b_lourdes;;Lourde;;
b_vicenbigorre;;Vic;;
########################################;;;;
#Sahara;;;;
########################################;;;;
b_oasis965;;In Salah;;
b_oasis966;;Ghadamès;;
b_oasis967;;Tekkeda;;
b_oasis968;;Agadez;;
b_oasis969;;Ghat;;
b_oasis970;;Bilma;;
b_oasis971;;Gasga;;
b_oasis972;;El Fasher;;
b_oasis973;;Dongola;;
b_oasis974;;Roufra;;
b_oasis975;;Awlil;;
########################################;;;;
#Antiochia;;;;
########################################;;;;
b_balatanos;;Balatanos;;Ablatunus
b_sarmada;;Sarmada;;Samarta
b_stdanielsyria;;Breij;;
b_hisnaddair;;Hisn ad-Dair;;
b_saone;;Saône;;Sahyun,Sahyoun
b_latakiah;;Laodicia;;al-Ladiqiya,Laodicée,Laodikeia
b_gibellum;;Gibellum;;
b_antiocheia;;Antiochia;;Antakiya,Antiok
b_darbsak;;Trapesac;;ad-Darbasak,Trapesac,Trapezon
b_baghras;;Gastun;;Bakras,Pagrai,Gaston
b_harenc;;Harenc;;Qalat Antakiya,Antakiya Hisar,Antiokla,Kastro Antiokheia
b_artasium;;Artasium;;Artah,Artasia
b_harimantiochia;;Harim;;Harenc
b_zerdana;;Zerdana;;Zaradna,Sardona
b_famia;;Apamea;;Fâmieh,Apamée,Apameia
b_sarmeniasyria;;Sarmenia;;Sarmin
b_albarasyria;;Albara;;al-Bara
b_corice;;Corice;;
b_killiz;;Killiz;;
b_bourzeycastle;;Berzieh;;Barzuya,Rochefort,Lysias
########################################;;;;
#Tripoli;;;;
########################################;;;;
b_alkahf;;Al Kahf;;
b_zweitina;;Meshtaye;;
b_buissera;;Bussara;;Buissera
b_msheilfort;;Puy du Connétable;;
b_besmedin;;Besmedin;;
b_nephin;;Nephin;;Hisn Anaf,Nephioun
b_boutron;;Botron;;
b_syrtripoli;;Tripolis;;Tarabulus
b_gibelet;;Gibelet;;Jebail,Byblus,Byblos
b_archa;;Archis;;Arqa,Archa
b_tortosa;;Tortosa;;Antartus,Antarados
b_maraclea;;Maraclée;;Maraqiya,Maracleia
b_valania;;Valenia;;Bulunyas,Balanias
b_alkhawabi;;Al Khawabi;;La Coïble
b_ruad;;Ruad;;
b_margat;;Margat;;al-Marqab
b_citdaelofsaintgilles;;Château de Saint-Gilles;;Qalat Sanjil
b_citadeloftripoli;;Qala'at Tarablos;;Qalat Tarabulus,Kastro Tripolis
b_chastelrouge;;Chastel Rouge;;Qalat Yahmur
b_gibeletcastle;;Château de Gibelet;;Qalat Jebail,Castrum Byblus,Kastro Byblos
b_amiountripoli;;Amioun;;
b_alqadamus;;Al-Qadamus;;
b_raphania;;Raphania;;Rafaniya,Raphaneae,Raphaniai
b_krakdeschevaliers;;Le Crat;;Hisn -al Akrad
########################################;;;;
#Cilicia;;;;
########################################;;;;
b_alharuniya;;Haruniye;;Haruniye,Harunia,Haronia,al-Haruniya
b_yilankale;;Yilankale;;Yilankale,Levonkla
b_cardakcastle;;Çardak;;
b_savrandacastle;;Savranda;;Savranda,Saruantik'ar
b_lamproncilicia;;Lampron;;
b_toprakkale;;Toprakkale;;
b_karscilicia;;Kars;;
b_bardzerberi;;Bardzerberi;;
b_hajin;;Hajin;;
b_alhadat;;Al Hadat;;
########################################;;;;
#Seleukia;;;;
########################################;;;;
b_mokhbud;;Mokhbud;;
b_alallman;;Alallman;;
b_mut;;Mut;;
b_karkara;;Karkara;;
b_seguik;;Seguik;;Tekmen
b_antiochiamikra;;Antiochia Mikra;;Güney,Antiok'
b_mamure;;Mamure;;
b_selinus;;Selinos;;Selinti
########################################;;;;
#Edessa;;;;
########################################;;;;
b_kaisun;;Cressum;;Kaisum,Kaison
b_behetselin;;Behetselin;;Hisn Mansur,Perre,Hisn-i Mansur,Semsûr
b_carbanum;;Carbanum;;
b_hartanedessa;;Hartan;;Kâhta,Arsameia,Kolik
b_karkaron;;Karkaron;;Karkar
b_trihalet;;Trihalet;;Tell Halid
########################################;;;;
#Syrian desert;;;;
########################################;;;;
b_qasralhayralgharbi;;Qasr al-Hayr al-Gharbi;;
b_qasralhayralsharqi;;Qasr al-Hayr al-Sharqi;;
b_alsukhnah;;Al-Sukhnah;;
########################################;;;;
#Amida and Maridin;;;;
########################################;;;;
b_akcakale;;Akçakale;;
b_ceylanpinar;;Ceylanpinar;;
b_maridin;;Maridin;;Marida,Mâridîn,Mêrdîn
b_nasibin;;Nasibin;;Mtsbin,Nisibis,Nusaybin,Nasîbîn,Nisêbîn
b_dunaysir;;Dunaysir;;Tyel-Armen,Margdis,Tell-Ermen,Dunaysir,Qoser
b_alsywaydaturkey;;Al-Suwayda;;
b_tallbasma;;Tall Basmaa;;
########################################;;;;
#Ar-Raqqa(former asas);;;;
########################################;;;;
b_rakka;;ar-Raqqah;;Callinicum,Kallinikos
b_resafa;;Resafa;;Sergiopolis,Sergioupolis
b_bizunasyria;;Bizuna;;
b_zarzakka;;Mar Zakka;;
b_ar-rafiqa;;ar-Rafiqah;;
b_qalatjabar;;Qal'at Ja'bar;;Dausara,Caber Hisar
b_tallmazwan;;Tall Mazwan;;
########################################;;;;
#Damascus;;;;
########################################;;;;
b_kharana;;Qasr Kharana;;
b_amrah;;Qasr Amra;;
b_tuba;;Qasr Tuba;;
b_mshatta;;Qasr Mshatta;;
b_azraq;;Azraq;;Basienis
b_mallahsyria;;Mallah;;
b_jebalalqala;;Jebal Al Qal'a;;
b_rasbaalek;;Deir Saidat ar-Ras;;Conna
b_fakiha;;Al-Fakiha;;
b_deirelahmar;;Deir El Ahmar;;
b_nimrodcastle;;Qala'at al-Subeiba;;Assebebe
b_alzabadani;;Al-Zabadani;;
b_citadelofdamascus;;Qal'at Dimašq;;Château de Damascus,Castrum Damascus,Kastro Damaskos
b_damascus;;Dimašq;;Damascus,Damaskos
b_saidnaya;;Saidnaya;;Danaba
b_marsarkismoenstary;;Mar Sarkis;;Monì tìs Agios Sergios
b_martalqamonestary;;Mar Talqa;;
b_alkiswah;;Al Kiswah;;
b_jaramana;;Jaramana;;
b_kafrbatna;;Kafr Batna;;
b_darayya;;Da'iyyah;;
b_aldumay;;Dumayr;;
b_nawasyria;;Nawaa;;Neve
b_adrasyria;;Adriaat;;Shaqqa,Maximianopolis
b_izrasyria;;Izra;;
b_hasbaya;;Hasbayyaa;;
########################################;;;;
#Hims;;;;
########################################;;;;
b_shmemiscastle;;Qala'at al-Shmami;;
b_fakhraldinalmaani;;Fakhr-al-Din al-Ma'ani;;
b_baalshamin;;Baalshamin;;
b_homs;;Hims;;La Chamelle,Emesa
b_sadad;;Sadad;;
b_monasteryofsaintmosestheabyssinian;;Deir Mar Musa al-Habash;;
b_alnabk;;Al-Nabk;;
b_citadelofhoms;;Qala'at al-Hims;;Château de La Chamelle,Castrum Emesa,Kastro Emesa
b_qusayr;;Al-Qusayr;;
########################################;;;;
#Aleppo;;;;
########################################;;;;
b_aleppocastle;;Qala'at al-Halab;;Castrum Beroea,Kastro Berroia,Château de Halapia
b_aleppo;;Halab;;Beroea,Berroia
b_sarmin;;Sarmin;;
b_qinnasrin;;Qinnasrin;;Chalcis,Chalkis
b_alsafira;;Asfirah;;
b_khanasir;;Anasartha;;Anasartha
b_buzaa;;Buza'a;;Puthaha
b_qalatnajm;;Qal'at Najm;;Caeciliana
b_balissyria;;Balis;;Barbalissos
b_rafaniyya;;Rafaniyya;;
b_barinsyria;;Barin;;
b_kafr_tab;;Kafr-Tab;;Capharda
b_zardana;;Zardana;;al-Atarib,Cerepum
########################################;;;;
#Sebastia;;;;
########################################;;;;
b_sebastia;;Sebastia;;Sebasta,Sébaste,Sivas
b_dazimon;;Dazimon;;Tokat,Evtokiya
b_tephrice;;Tephrike;;
########################################;;;;
#Poitou;;;;
########################################;;;;
b_chatelaillon;;Castrym Allionis;;
b_larochelle;;La Rochelle;;
b_surgeres;;Surgères;;
b_maransaunis;;Marans;;
b_fourasaunis;;Fouras;;
b_godsgrace;;Grâce-Dieu;;
b_vauclaircastle;;Château Vauclair;;
########################################;;;;
#Carinthia;;;;
########################################;;;;
b_solkan;;Solkan;;
########################################;;;;
#Mixed stuff;;;;
########################################;;;;
b_aargau;;Aarau;;
b_kufstein;;Ottensheim;;
b_kitzbuhel;;Garsten;;
b_schwaz;;Wels;;
b_jenbach;;Aschach;;
