k_castille_adj;Castilian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_leon;León;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_leon_adj;Leonese;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_navarra;Navarre;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_navarra_adj;Navarrese;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_navarra;Navarre;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_navarra_adj;Navarrese;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_andalusia;Al-Andalus;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_andalusia_adj;Andalusi;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_castilla;Castille;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_castilla_adj;Castilian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_leon;León;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_leon_adj;Leonese;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_aragon;Aragon;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_aragon_adj;Aragonese;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_catalunya_nova;New Catalonia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_catalunya_nova_adj;New Catalan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_catalunya_vella;Old Catalonia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_catalunya_vella_adj;Old Catalan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_la_mancha;La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_la_mancha_adj;Manchego;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cordoba;Córdoba;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cordoba_adj;Cordoban;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_badajoz;Extremadura;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_badajoz_adj;Extremaduran;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_galicia;Galicia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_galicia_adj;Galician;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_granada;Granada;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_granada_adj;Granadan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_mallorca;Majorca;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_mallorca_adj;Majorcan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_murcia;Murcia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_murcia_adj;Murcian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_najera;Nájera;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_ribatejo;Ribatejo;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_salamanca;Salamanca;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_salamanca_adj;Salmantinian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_segovia;Segovia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_segovia_adj;Segovian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_sevilla;Seville;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_sevilla_adj;Sevillan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_teruel;Teruel;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_toledo;Toledo;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_toledo_adj;Toledan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_valencia;Valencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_valencia_adj;Valencian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_zaragoza;Zaragoza;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_zaragoza_adj;Zaragozan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tuat;Tuat;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_mzab;M'zab;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_mzab_adj;Mozabite;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_hoggar;Hoggar;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_fezzan;Fezzan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tibesti;Tibesti;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kawar;Kaouar;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_air;Aïr;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_insalah;In Salah;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_ghadames;Ghadames;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tekkada;Takedda;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_agades;Agadez;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_ghat;Ghat;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_bilma;Bilma;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_gasaga;Gasga;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_elfasher;Al-Fashir;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_dongola;Dongola;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_roufra;Kufra;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_awlil;Awlil;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_insalah;In Salah;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_ghadames;Ghadames;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_tekkada;Takedda;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_agades;Agadez;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_ghat;Ghat;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_bilma;Bilma;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_gasaga;Gasga;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_elfasher;Al-Fashir;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_dongola;Dongola;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_roufra;Kufra;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_awlil;Awlil;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_acre;Acre;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_acre_adj_greek;Tyrian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_ascalon;Jaffa and Ascalon;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_ascalon_adj;Jaffa;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_ascalon_adj_greek;Ashkelon;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_jerusalem_adj_greek;Palaestina Prima;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_galilee;Principality of Galilee;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_galilee_adj;Palestinian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_galilee_adj_bedouin_arabic;Galilean;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_galilee_adj_maghreb_arabic;Galilean;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_galilee_adj_levantine_arabic;Galilean;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_galilee_adj_egyptian_arabic;Galilean;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_galilee_adj_andalusian_arabic;Galilean;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_galilee_adj_sicilian_arabic;Galilean;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_oultrejourdain_adj_greek;Palestinian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_novgorod;Novgorod;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_novgorod_adj;Novgorodian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_novgorod;Veliky Novgorod;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_novgorod_adj;Novgorodian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_pskov;Pskov;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_pskov_adj;Pskovian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_russa;Staraya Russa;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero;Beloozero;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero_adj;Beloozero;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero_adj_finnish;Vesian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero_adj_mordvin;Vesian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero_adj_lappish;Vesian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero_adj_komi;Vesian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero_adj_karelian;Vesian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero_adj_samoyed;Vesian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero_adj_vepsian;Vesian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero_adj_mari;Vesian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero_adj_khanty;Vesian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero_adj_ugricbaltic;Vesian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_beloozero_adj_livonian;Vesian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_vladimir;Vladimir;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tver;Tver;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tver_adj;Tverian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_rostov;Rostov;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_rostov_adj;Rostov;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_vladimir;Suzdal;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_vladimir_adj;Suzdal;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_ustyg;Veliky Ustyug;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_ustyg_adj;Ustyug;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_nizhny_novgorod;Nizhny Novgorod;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_ryazans;Ryazan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_murom;Murom;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_upper_oka;the Upper Oka;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_upper_oka_adj;Upper Oka;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_moskva;Moscow;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_moskva_adj;Muscovite;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_polotsk;Polotsk;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_polotsk_adj;Polotskian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_polotsk;Polotsk;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_polotsk_adj;Polotskian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_minsk;Minsk;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_minsk_adj;Minskian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_ruthenia;Kiev;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_ruthenia_adj;Kievan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kiev;Kiev;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kiev_adj;Kievan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_pereyaslavl;Pereyaslavl;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_pereyaslavl_adj;Pereyaslavian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_smolensk;Smolensk;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_smolensk_adj;Smolenskian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_toropec;Toropets;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_turov;Turov;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_turov_adj;Turovian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_novgorod-seversk;Severia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_novgorod-seversk_adj;Severian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_chernigov;Chernigov;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_chernigov_adj;Chernigovian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_novosil;Verkhovye;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_galicia;Galicia–Volhynia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_galicia_adj;Galician–Volhynian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_galich;Galicia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_galich_adj;Galician;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_volhynia;Volhynia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_volhynia_adj;Volhynian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_belz;Belz;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_zvenyhorod;Zvenigorod;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_podlaise;Podlachia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_podlaise_adj;Podlachian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_russia;Kievan Rus';;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_russia_adj;Russian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_russia_adj_danish;Gardariki;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_russia_adj_norwegian;Gardariki;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_russia_adj_swedish;Gardariki;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_russia_adj_gothic;Gardariki;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_russia_adj_norse;Gardariki;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_russia_adj_icelandic;Gardariki;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_russia_adj_anglonorse;Gardariki;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_mali;Mali;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_mali_adj;Malian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_ghana;Ghana;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_ghana_adj;Ghanan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_mali;Mali;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_mali_adj;Malian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_ghana;Ghana;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_ghana_adj;Ghanan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_mema;Méma;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tagant;Tagant;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_oualata;Oualata;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_mali;Mali;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_mali_adj;Malian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_bambuk;Bambouk;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kala;Kala;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_wolof;Jolof;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_songhay;Songhay;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_songhay;Songhai;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_mossi;Mossi;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_africa;Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_africa_adj;African;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_africa;Ifriqiya;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_africa_adj;Ifriqiyan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_africa_adj_greek;African;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_africa_adj_roman;African;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_mauretania;Mauretania;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_mauretania_adj;Mauretanian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tunis;Ifriqiya;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tunis_adj;Ifriqiyan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tunis_adj_greek;African;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tunis_adj_roman;African;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_qamuda;Qammuda;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_qamuda_adj_roman;Byzacena;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_qamuda_adj_greek;Byzacena;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tripolitania;Tripolitania;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tripolitania_adj;Tripolitanian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kabylia;Kabylia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kabylia_adj;Kabyle;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kabylia_adj_greek;Numidian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kabylia_adj_roman;Numidian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_zab;Zab;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_zab_adj_greek;Numidian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_zab_adj_roman;Numidian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_alger;Tiaret;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_alger_adj;Tiaret;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tlemcen;Tlemcen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tlemcen_adj;Tlemcenian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tangiers;Tangier;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tangiers_adj;Tangier;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_fes;Fes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_fes_adj;Fes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_marrakech;Marrakesh;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_marrakech_adj;Marrakeshi;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_draa;Draa;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_adrar;Adrar;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_taghaza;Taghaza;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_takrur;Takrur;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_egypt;Egypt;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_egypt_adj;Egyptian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_alexandria;Alexandria;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_alexandria_adj;Alexandrian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_alexandria_adj_greek;Egyptian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_damietta;Damietta;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_damietta_adj;Damiettan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_damietta_adj_greek;Augustamnica;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cairo;Cairo;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cairo_adj;Cairene;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cairo_adj_greek;Arcadian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_alwahat;Al Wahat;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_aswan;Upper Egypt;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_aswan_adj;Upper Egyptian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_aswan_adj_greek;Theban;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cyrenaica;Cyrenaica;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cyrenaica_adj;Cyrenaican;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_nubia;Nubia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_nubia_adj;Nubian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_tuat;Tuat;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_hoggar;Hoggar;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_air;Aïr;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_kawar;Kaouar;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_mzab;M'zab;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_mzab_adj;Mozabite;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_tibesti;Tibesti;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_fezzan;Fezzan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_canarias;the Canary Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_canarias_adj;Canarian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_canarias;the Canary Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_canarias_adj;Canarian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_madeira;Madeira;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_madeira_adj;Madeiran;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_madeira_adj_greek;Erythian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_madeira_adj_arberian;Erythian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_madeira_adj_armenian;Erythian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_madeira_adj_alan;Erythian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_madeira_adj_georgian;Erythian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_silla;Silla;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_takrur;Takrur;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_sennar;Sennar;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_maikelebahr;Medri Bahri;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_aydhab;‘Aydhab;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_alodia;Alodia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_alodia_adj;Alodian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_nobatia;Nobatia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_nobatia_adj;Nobatian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_kanem;Kanem;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_kanem_adj;Kanembu;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_bornu;Bornu;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_bornu;Bornu;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kanem;Kanem;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kanem_adj;Kanembu;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_wadai;Wadai;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_hausaland;Hausaland;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_hausaland_adj;Hausa;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kano;Kano;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kebbi;Kebbi;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_gobir;Gobir;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_kassala;Kassala;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_darfur;Darfur;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_darfur_adj;Darfuri;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_elatrun;El Atrun;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_darfur;Darfur;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_darfur_adj;Darfuri;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_amhara;Amhara;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_damot;Damot;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_damot_adj;Damot;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_badi;Badi;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_afar;Afar;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_afar_adj;Afar;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_ifat;Ifat;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_berbera;Berbera;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_tedjoura;Tadjoura;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_adal;Adal;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_adal_adj;Adalite;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_britannia;Britannia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_britannia_adj;British;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_britannia_adj_cumbric;Briton;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_britannia_adj_welsh;Briton;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_england_adj_irish;Logres;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_england_adj_scottish;Logres;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_england_adj_cumbric;Logres;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_england_adj_welsh;Logres;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_england_adj_breton;Logres;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_england_adj_cornish;Logres;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_hereford;Mercia;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_hereford_adj;Mercian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_hereford_adj_english;Herefordian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_hereford_adj_irish;Dobunnic;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_hereford_adj_scottish;Dobunnic;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_hereford_adj_cumbric;Dobunnic;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_hereford_adj_welsh;Dobunnic;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_hereford_adj_breton;Dobunnic;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_hereford_adj_cornish;Dobunnic;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_channel_islands;the Channel Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_channel_islands_adj;Channel Island;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cornwall;Cornwall;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cornwall_adj;Cornish;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cornwall_adj_irish;Dumnonian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cornwall_adj_scottish;Dumnonian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cornwall_adj_breton;Dumnonian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cornwall_adj_cornish;Dumnonian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_cornwall_adj_cumbric;Dumnonian;;;;;;;;;;;;;;;;;;;;;;;;;;;;
