#CODE                                   ;SED2    ;SWMH;OTHERSWMH;SED1;VANILLA
#CODE;SED2;ENGLISH;;ENGLISH;ENGLISH
########################;;;;;
#HRE;;;;;
#######################;;;;;
d_damietta_adj                          ;Damietta;Dumiyátí;;Dumiyátí;Damiettan
d_damietta_adj_greek                    ;        ;Augustamnikan;;;
d_cairo                                 ;Cairo   ;Qáhira;Arcadia,Arkadia;Qáhira;Cairo
d_cairo_adj                             ;Cairene ;Qáhirí;;Qáhirí;Cairene
d_cairo_adj_greek                       ;        ;Arkadian;;;
d_alwahat                               ;Al Wahat;Al Wahát;;;
d_alwahat_adj                           ;        ;Al Wahátí;;;
d_aswan                                 ;Upper Egypt;Al-Sa'íd;Thebais,Thebaïs;Al-Sa'íd;Aswan
d_aswan_adj                             ;Upper Egyptian;Al-Sa'ídí;;Al-Sa'ídí;Aswani
d_aswan_adj_greek                       ;        ;Thebaïan;;;
d_cyrenaica                             ;Cyrenaica;Barqa;Libya Pentapolis;Barqa;Cyrenaica
d_cyrenaica_adj                         ;Cyrenaican;Barqí;;Barqí;Cyrenaican
d_cyrenaica_adj_greek                   ;        ;Lybia Pentapolitan;;;
d_nubia                                 ;Nubia   ;Nubia;;Nubia;Makuria
d_nubia_adj                             ;Nubian  ;Nibian;;Nibian;Makurian
#;;;;;
k_tuat                                  ;Tuat    ;Tuat;;Tuat;
k_tuat_adj                              ;        ;Tuatian;;Tuatian;
k_hoggar                                ;Hoggar  ;Hoggar;;Hoggar;
k_hoggar_adj                            ;        ;Hoggarian;;Hoggarian;
k_air                                   ;Aïr     ;Air;;Air;
k_air_adj                               ;        ;Airian;;;
k_kawar                                 ;Kaouar  ;Kawar;;Kawar;
k_kawar_adj                             ;        ;Kawarian;;;
k_mzab                                  ;M'zab   ;Mzab;;Mzab;
k_mzab_adj                              ;Mozabite;Mzabian;;Mzabian;
k_tibesti                               ;Tibesti ;Tibesti;;Tibesti;
k_tibesti_adj                           ;        ;Tibestian;;Tibestian;
k_fezzan                                ;Fezzan  ;Fezzan;;Fezzan;
k_fezzan_adj                            ;        ;Fezzanian;;Fezzanian;
#;;;;;
#########;;;;;
#Canaries;;;;;
#########;;;;;
k_canarias                              ;the Canary Islands;Canarias;Canarias,Kanar;Canarias;
k_canarias_adj                          ;Canarian;Canarian;;Canarian;
d_canarias                              ;the Canary Islands;Canarias;Canarias,Kanar;Canarias;
d_canarias_adj                          ;Canarian;Canaria;;Canaria;
d_madeira                               ;Madeira ;Madeira;Leiname,Lolegname,Erythia;Madeira;
d_madeira_adj                           ;Madeiran;Madeiran;;Madeiran;
d_madeira_adj_greek                     ;        ;Erythian;;Erythian;
d_madeira_adj_arberian                  ;        ;Erythian;;Erythian;
d_madeira_adj_armenian                  ;        ;Erythian;;Erythian;
d_madeira_adj_alan                      ;        ;Erythian;;Erythian;
d_madeira_adj_georgian                  ;        ;Erythian;;Erythian;
d_madeira_adj_italian                   ;        ;Lolegnamean;;Lolegnamean;
d_madeira_adj_venetian                  ;        ;Lolegnamean;;Lolegnamean;
d_madeira_adj_ligurian                  ;        ;Lolegnamean;;Lolegnamean;
d_madeira_adj_central_italian           ;        ;Lolegnamean;;Lolegnamean;
d_madeira_adj_southern_italian          ;        ;Lolegnamean;;Lolegnamean;
d_madeira_adj_tuscan                    ;        ;Lolegnamean;;Lolegnamean;
d_madeira_adj_neapolitan                ;        ;Lolegnamean;;Lolegnamean;
d_madeira_adj_corsican                  ;        ;Lolegnamean;;Lolegnamean;
d_madeira_adj_sardinian                 ;        ;Lolegnamean;;Lolegnamean;
d_madeira_adj_sicilian                  ;        ;Lolegnamean;;Lolegnamean;
d_madeira_adj_castillian                ;        ;Leinamean;;Leinamean;
d_madeira_adj_aragonese                 ;        ;Leinamean;;Leinamean;
d_madeira_adj_leonese                   ;        ;Leinamean;;Leinamean;
########;;;;;
d_silla                                 ;Silla   ;Silla;;Silla;
d_silla_adj                             ;        ;Sillan;;Sillan;
k_takrur                                ;Takrur  ;Takrur;;Takrur;
k_takrur_adj                            ;        ;Takrurí;;Takrurí;
k_sennar                                ;Sennar  ;Sennar;;Sennar;
k_sennar_adj                            ;        ;Sennarí;;Sennarí;
k_maikelebahr                           ;Medri Bahri;Maikele Bahr;;Maikele Bahr;
k_maikelebahr_adj                       ;        ;Maikele Bahrí;;Maikele Bahrí;
d_aydhab                                ;‘Aydhab ;Aydhab;;Aydhab;
d_aydhab_adj                            ;        ;Aydhabí;;Aydhabí;
d_alodia                                ;Alodia  ;Alodia;;Alodia;
d_alodia_adj                            ;Alodian ;Alodian;;Alodian;
d_nobatia                               ;Nobatia ;Nobatia;;Nobatia;Nobatia
d_nobatia_adj                           ;Nobatian;Nobatian;;Nobatian;Nobatia
k_kanem                                 ;Kanem   ;Kanem;;Kanem;
k_kanem_adj                             ;Kanembu ;Kanemí;;Kanemí;
k_bornu                                 ;Bornu   ;Bornu;;Bornu;
k_bornu_adj                             ;        ;Bornu;;Bornu;
d_bornu                                 ;Bornu   ;Bornu;;Bornu;
d_bornu_adj                             ;        ;Bornu;;Bornu;
d_kanem                                 ;Kanem   ;Kanem;;Kanem;
d_kanem_adj                             ;Kanembu ;Kanemí;;Kanemí;
d_wadai                                 ;Wadai   ;Wadai;;Wadai;
d_wadai_adj                             ;        ;Wadaí;;Wadaí;
k_hausaland                             ;Hausaland;Hausaland;;Hausaland;
k_hausaland_adj                         ;Hausa   ;of Hausaland;;of Hausaland;
d_kano                                  ;Kano    ;Kano;;Kano;
d_kano_adj                              ;        ;Kano;;Kano;
d_kebbi                                 ;Kebbi   ;Kebbi;;Kebbi;
d_kebbi_adj                             ;        ;Kebbi;;Kebbi;
d_gobir                                 ;Gobir   ;Gobir;;Gobir;
d_gobir_adj                             ;        ;Gobirí;;Gobirí;
d_kassala                               ;Kassala ;Kassala;;Kassala;
d_kassala_adj                           ;        ;Kassalí;;Kassalí;
d_darfur                                ;Darfur  ;Darfur;;Darfur;
d_darfur_adj                            ;Darfuri ;Darfurí;;Darfurí;
d_elatrun                               ;El Atrun;El Atrún;;El Atrún;
d_elatrun_adj                           ;        ;Atrúní;;Atrúní;
k_darfur                                ;Darfur  ;Darfur;;Darfur;
k_darfur_adj                            ;Darfuri ;Darfurí;;Darfurí;
########;;;;;
d_amhara                                ;Amhara  ;Amhara;;Amhara;
d_amhara_adj                            ;        ;Amharan;;Amharan;
d_damot                                 ;Damot   ;Da'mot;;Da'mot;Damot
d_damot_adj                             ;Damot   ;Da'mot;;Da'mot;Damot
d_badi                                  ;Badi    ;Badi;;Badi;
d_badi_adj                              ;        ;Badian;;Badian;
d_afar                                  ;Afar    ;Afar;;Afar;Afar
d_afar_adj                              ;Afar    ;Afari;;Afari;Afar
d_ifat                                  ;Ifat    ;Ifat;;Ifat;
d_ifat_adj                              ;        ;Ifati;;Ifati;
d_berbera                               ;Berbera ;Berbera;;Berbera;
d_berbera_adj                           ;        ;Berberi;;Berberi;
d_tedjoura                              ;Tadjoura;Tadjoura;;Tadjoura;
d_tedjoura_adj                          ;        ;Tadjouri;;Tadjouri;
########;;;;;
k_adal                                  ;Adal    ;Adal;;Adal;
k_adal_adj                              ;Adalite ;Adali;;Adali;
###############################;;;;;
#Brittish Isles;;;;;
###############################;;;;;
e_britannia                             ;Great Britain;Britannia;Prydein,Brythain,Cruithn,Bryttania,Bretland,Bretaigne,Albion;Britannia;Britannia
e_britannia_adj                         ;British ;British;;British;British
e_britannia_adj_irish                   ;        ;Cruithnan;;Cruithnan;
e_britannia_adj_scottish                ;        ;Cruithnan;;Cruithnan;
e_britannia_adj_cumbric                 ;        ;Prydeinan;;Prydeinan;
e_britannia_adj_welsh                   ;        ;Prydeinan;;Prydeinan;
e_britannia_adj_breton                  ;        ;Brythainan;;Brythainan;
e_britannia_adj_cornish                 ;        ;Brythainan;;Brythainan;
e_britannia_adj_saxon                   ;        ;Bryttanisc;;Bryttanisc;
e_britannia_adj_norse                   ;        ;Bretr;;Bretr;
e_britannia_adj_swedish                 ;        ;Bretr;;Bretr;
e_britannia_adj_norwegian               ;        ;Bretr;;Bretr;
e_britannia_adj_icelandic               ;        ;Bretr;;Bretr;
e_britannia_adj_norsegaelic             ;        ;Cruithnan;;Cruithnan;
e_britannia_adj_gothic                  ;        ;Bretr;;Bretr;
e_britannia_adj_danish                  ;        ;Bretr;;Bretr;
e_britannia_adj_arpitan                 ;        ;Bretaigne;;Bretaigne;
e_britannia_adj_frankish                ;        ;Bretaigne;;Bretaigne;
e_britannia_adj_norman                  ;        ;Bretaigne;;Bretaigne;
k_england_adj_norwegian                 ;        ;Ænglandr;;Ænglandr;
k_england_adj_icelandic                 ;        ;Ænglandr;;Ænglandr;
k_england_adj_norsegaelic               ;        ;Ænglandr;;Ænglandr;
k_england_adj_gothic                    ;        ;Ænglandr;;Ænglandr;
k_england_adj_danish                    ;        ;Ænglandr;;Ænglandr;
k_england_adj_irish                     ;        ;Lloegyran;;Lloegyran;
k_england_adj_scottish                  ;        ;Lloegyran;;Lloegyran;
k_england_adj_cumbric                   ;        ;Lloegyran;;Lloegyran;
k_england_adj_welsh                     ;        ;Lloegyran;;Lloegyran;
k_england_adj_breton                    ;        ;Lloegyran;;Lloegyran;
k_england_adj_cornish                   ;        ;Lloegyran;;Lloegyran;
d_hereford                              ;Hereford;Mercia;Hereford,Mierce,Dobunnia;Mercia;Mercia
d_hereford_adj                          ;Hereford;Mercian;;Mercian;Mercian
d_hereford_adj_english                  ;Hereford;Herefordish;;Herefordish;Herefordian
d_hereford_adj_norse                    ;        ;Miercer;;Miercer;
d_hereford_adj_swedish                  ;        ;Miercer;;Miercer;
d_hereford_adj_norwegian                ;        ;Miercer;;Miercer;
d_hereford_adj_icelandic                ;        ;Miercer;;Miercer;
d_hereford_adj_norsegaelic              ;        ;Miercer;;Miercer;
d_hereford_adj_gothic                   ;        ;Miercer;;Miercer;
d_hereford_adj_danish                   ;        ;Miercer;;Miercer;
d_hereford_adj_saxon                    ;        ;Miercisc;;Miercisc;
d_hereford_adj_irish                    ;        ;Dobunnian;;Dobunnian;
d_hereford_adj_scottish                 ;        ;Dobunnian;;Dobunnian;
d_hereford_adj_cumbric                  ;        ;Dobunnian;;Dobunnian;
d_hereford_adj_welsh                    ;        ;Dobunnian;;Dobunnian;
d_hereford_adj_breton                   ;        ;Dobunnian;;Dobunnian;
d_hereford_adj_cornish                  ;        ;Dobunnian;;Dobunnian;
d_channel_islands                       ;Channel Islands;Îles d'la Manche;Îles d'la Manche,Ynysoedd y Sianel,Inizi Mor Breizh,Oileáin na Bhriotáin;Îles d'la Manche;
d_channel_islands_adj                   ;Channel Island;Îles d'la Manche;;Îles d'la Manche;
d_channel_islands_adj_irish             ;        ;Oileáin na Bhriotáin;;Oileáin na Bhriotáin;
d_channel_islands_adj_scottish          ;        ;Oileáin na Bhriotáin;;Oileáin na Bhriotáin;
d_channel_islands_adj_breton            ;        ;Inizi Mor Breizh;;Inizi Mor Breizh;
d_channel_islands_adj_cornish           ;        ;Inizi Mor Breizh;;Inizi Mor Breizh;
d_channel_islands_adj_welsh             ;        ;Ynysoedd y Sianel;;Ynysoedd y Sianel;
d_channel_islands_adj_cumbric           ;        ;Ynysoedd y Sianel;;Ynysoedd y Sianel;
d_cornwall                              ;Cornwall;Cornwall;Cornweal,Dumnonia;Cornwall;Cornwall
d_cornwall_adj                          ;Cornish ;Cornish;;Cornish;Cornish
d_cornwall_adj_norse                    ;        ;Cornwealr;;Cornwealr;
d_cornwall_adj_norwegian                ;        ;Cornwealr;;Cornwealr;
d_cornwall_adj_swedish                  ;        ;Cornwealr;;Cornwealr;
d_cornwall_adj_icelandic                ;        ;Cornwealr;;Cornwealr;
d_cornwall_adj_norsegaelic              ;        ;Cornwealr;;Cornwealr;
d_cornwall_adj_gothic                   ;        ;Cornwealr;;Cornwealr;
d_cornwall_adj_danish                   ;        ;Cornwealr;;Cornwealr;
d_cornwall_adj_saxon                    ;        ;Cornwealisc;;Cornwealisc;
d_cornwall_adj_irish                    ;        ;Dumnonii;;Dumnonii;
d_cornwall_adj_scottish                 ;        ;Dumnonii;;Dumnonii;
d_cornwall_adj_breton                   ;        ;Dumnonii;;Dumnonii;
d_cornwall_adj_cornish                  ;        ;Dumnonii;;Dumnonii;
d_cornwall_adj_cumbric                  ;        ;Dumnonii;;Dumnonii;
d_cornwall_adj_welsh                    ;        ;Dumnonii;;Dumnonii;
d_norfolk                               ;Norfolk ;East Anglia;Norfolk,Austængle,Éastængle,Caer Went;East Anglia;East Anglia
d_norfolk_adj                           ;Norfolk ;East Anglian;;East Anglian;East Anglian
d_norfolk_adj_norse                     ;        ;Austænglr;;Austænglr;
d_norfolk_adj_norwegian                 ;        ;Austænglr;;Austænglr;
d_norfolk_adj_swedish                   ;        ;Austænglr;;Austænglr;
d_norfolk_adj_icelandic                 ;        ;Austænglr;;Austænglr;
d_norfolk_adj_norsegaelic               ;        ;Austænglr;;Austænglr;
d_norfolk_adj_gothic                    ;        ;Austænglr;;Austænglr;
d_norfolk_adj_danish                    ;        ;Austænglr;;Austænglr;
d_norfolk_adj_saxon                     ;        ;Éastængleisc;;Éastængleisc;
d_norfolk_adj_english                   ;Norfolk ;Norfolkan;;Norfolkan;Norfolkian
d_norfolk_adj_cornish                   ;        ;Wentan;;Wentan;
d_norfolk_adj_breton                    ;        ;Wentan;;Wentan;
d_norfolk_adj_welsh                     ;        ;Wentan;;Wentan;
d_norfolk_adj_cumbric                   ;        ;Wentan;;Wentan;
d_norfolk_adj_irish                     ;        ;Wentan;;Wentan;
d_norfolk_adj_scottish                  ;        ;Wentan;;Wentan;
d_essex                                 ;Essex   ;Essex;Austseaxe,Eastseaxe,Caer Colun;Essex;
d_essex_adj                             ;        ;Essexan;;Essexan;
d_essex_adj_norse                       ;        ;Austseaxr;;Austseaxr;
d_essex_adj_norwegian                   ;        ;Austseaxr;;Austseaxr;
d_essex_adj_swedish                     ;        ;Austseaxr;;Austseaxr;
d_essex_adj_icelandic                   ;        ;Austseaxr;;Austseaxr;
d_essex_adj_norsegaelic                 ;        ;Austseaxr;;Austseaxr;
d_essex_adj_gothic                      ;        ;Austseaxr;;Austseaxr;
d_essex_adj_danish                      ;        ;Austseaxr;;Austseaxr;
d_essex_adj_saxon                       ;        ;Eastseaxna;;Eastseaxna;
d_essex_adj_cornish                     ;        ;Colunan;;Colunan;
d_essex_adj_breton                      ;        ;Colunan;;Colunan;
d_essex_adj_welsh                       ;        ;Colunan;;Colunan;
d_essex_adj_cumbric                     ;        ;Colunan;;Colunan;
d_essex_adj_irish                       ;        ;Colunan;;Colunan;
d_essex_adj_scottish                    ;        ;Colunan;;Colunan;
d_fivebouroughs                         ;the Five Boroughs of the Danelaw;The Five Boroughs;Fimm Borginn,þá Fíf Byrg,Les Cinq Bourgs,Elmet,Elfed;The Five Boroughs;
d_fivebouroughs_adj                     ;Five Boroughs;Five Boroughish;;Five Boroughish;
d_fivebouroughs_adj_norse               ;        ;Fimm Borginnr;;Fimm Borginnr;
d_fivebouroughs_adj_norwegian           ;        ;Fimm Borginnr;;Fimm Borginnr;
d_fivebouroughs_adj_icelandic           ;        ;Fimm Borginnr;;Fimm Borginnr;
d_fivebouroughs_adj_swedish             ;        ;Fimm Borginnr;;Fimm Borginnr;
d_fivebouroughs_adj_norsegaelic         ;        ;Fimm Borginnr;;Fimm Borginnr;
d_fivebouroughs_adj_gothic              ;        ;Fimm Borginnr;;Fimm Borginnr;
d_fivebouroughs_adj_danish              ;        ;Fimm Borginnr;;Fimm Borginnr;
d_fivebouroughs_adj_saxon               ;        ;Fíf Byrgisc;;Fíf Byrgisc;
d_fivebouroughs_adj_irish               ;        ;Elmetian;;Elmetian;
d_fivebouroughs_adj_cumbric             ;        ;Elfedian;;Elfedian;
d_fivebouroughs_adj_welsh               ;        ;Elfedian;;Elfedian;
d_fivebouroughs_adj_breton              ;        ;Elmetian;;Elmetian;
d_fivebouroughs_adj_cornish             ;        ;Elmetian;;Elmetian;
d_fivebouroughs_adj_scottish            ;        ;Elmetian;;Elmetian;
d_canterbury                            ;Kent    ;Kent;Surrey,Cent,Ceint;Kent;Kent
d_canterbury_adj                        ;Kentish ;Kentish;;Kentish;Kentish
d_canterbury_adj_english                ;        ;Surreyian;;Surreyian;
d_canterbury_adj_norse                  ;        ;Centr;;Centr;
d_canterbury_adj_norwegian              ;        ;Centr;;Centr;
d_canterbury_adj_swedish                ;        ;Centr;;Centr;
d_canterbury_adj_icelandic              ;        ;Centr;;Centr;
d_canterbury_adj_norsegaelic            ;        ;Centr;;Centr;
d_canterbury_adj_gothic                 ;        ;Centr;;Centr;
d_canterbury_adj_danish                 ;        ;Centr;;Centr;
d_canterbury_adj_saxon                  ;        ;Centisc;;Centisc;
d_canterbury_adj_welsh                  ;        ;Ceintan;;Ceintan;
d_canterbury_adj_cumbric                ;        ;Ceintan;;Ceintan;
d_canterbury_adj_irish                  ;        ;Ceintan;;Ceintan;
d_canterbury_adj_cornish                ;        ;Ceintan;;Ceintan;
d_canterbury_adj_breton                 ;        ;Ceintan;;Ceintan;
d_canterbury_adj_scottish               ;        ;Ceintan;;Ceintan;
d_lancaster                             ;Lancaster;Lancaster;Lonceaster,Loncastre,Rhedged;Lancaster;Lancaster
d_lancaster_adj                         ;Lancastrian;Lancastern;;Lancastern;Lancastrian
d_lancaster_adj_norse                   ;        ;Lonceasterir;;Lonceasterir;
d_lancaster_adj_norwegian               ;        ;Lonceasterir;;Lonceasterir;
d_lancaster_adj_swedish                 ;        ;Lonceasterir;;Lonceasterir;
d_lancaster_adj_icelandic               ;        ;Lonceasterir;;Lonceasterir;
d_lancaster_adj_norsegaelic             ;        ;Lonceasterir;;Lonceasterir;
d_lancaster_adj_gothic                  ;        ;Lonceasterir;;Lonceasterir;
d_lancaster_adj_danish                  ;        ;Lonceasterir;;Lonceasterir;
d_lancaster_adj_saxon                   ;        ;Lonceasterisc;;Lonceasterisc;
d_lancaster_adj_irish                   ;        ;Rhegedian;;Rhegedian;
d_lancaster_adj_welsh                   ;Lancastrian;Rhegedian;;Rhegedian;Rhegedian
d_lancaster_adj_cumbric                 ;        ;Rhegedian;;Rhegedian;
d_lancaster_adj_breton                  ;        ;Rhegedian;;Rhegedian;
d_lancaster_adj_cornish                 ;        ;Rhegedian;;Rhegedian;
d_lancaster_adj_scottish                ;        ;Rhegedian;;Rhegedian;
d_lancaster_adj_norman                  ;        ;Loncastre;;Loncastre;
d_bedford                               ;Bedford ;Middle Anglia;Bedford,Miðængle,Middleængle,Calchwynedd,Cynwidion;Middle Anglia;Essex
d_bedford_adj                           ;Bedford ;Middle Anglian;;Middle Anglian;Essexian
d_bedford_adj_english                   ;Bedford ;Bedfordish;;Bedfordish;Bedforder
d_bedford_adj_norse                     ;        ;Miðænglr;;Miðænglr;
d_bedford_adj_swedish                   ;        ;Miðænglr;;Miðænglr;
d_bedford_adj_norwegian                 ;        ;Miðænglr;;Miðænglr;
d_bedford_adj_icelandic                 ;        ;Miðænglr;;Miðænglr;
d_bedford_adj_norsegaelic               ;        ;Miðænglr;;Miðænglr;
d_bedford_adj_gothic                    ;        ;Miðænglr;;Miðænglr;
d_bedford_adj_danish                    ;        ;Miðænglr;;Miðænglr;
d_bedford_adj_saxon                     ;        ;Middleængleisc;;Middleængleisc;
d_bedford_adj_irish                     ;        ;Cynwidionian;;Cynwidionian;
d_bedford_adj_cumbric                   ;        ;Calchwyneddian;;Calchwyneddian;
d_bedford_adj_welsh                     ;        ;Calchwyneddian;;Calchwyneddian;
d_bedford_adj_breton                    ;        ;Cynwidionian;;Cynwidionian;
d_bedford_adj_cornish                   ;        ;Cynwidionian;;Cynwidionian;
d_bedford_adj_scottish                  ;        ;Cynwidionian;;Cynwidionian;
d_northumberland                        ;Northumberland;Northumberland;Norðhymbraland,Norþhymbraland,Brynaich;Northumberland;Northumberland
d_northumberland_adj                    ;Northumbrian;Northumbrian;;Northumbrian;Northumbrian
d_northumberland_adj_norse              ;        ;Norðhymbrir;;Norðhymbrir;
d_northumberland_adj_norwegian          ;        ;Norðhymbrir;;Norðhymbrir;
d_northumberland_adj_icelandic          ;        ;Norðhymbrir;;Norðhymbrir;
d_northumberland_adj_norsegaelic        ;        ;Norðhymbrir;;Norðhymbrir;
d_northumberland_adj_gothic             ;        ;Norðhymbrir;;Norðhymbrir;
d_northumberland_adj_swedish            ;        ;Norðhymbrir;;Norðhymbrir;
d_northumberland_adj_danish             ;        ;Norðhymbrir;;Norðhymbrir;
d_northumberland_adj_saxon              ;        ;Norþhymbrisc;;Norþhymbrisc;
d_northumberland_adj_cumbric            ;        ;Brynaichan;;Brynaichan;
d_northumberland_adj_welsh              ;        ;Brynaichan;;Brynaichan;
d_northumberland_adj_irish              ;        ;Brynaichan;;Brynaichan;
d_northumberland_adj_scottish           ;        ;Brynaichan;;Brynaichan;
d_northumberland_adj_cornish            ;        ;Brynaichan;;Brynaichan;
d_northumberland_adj_breton             ;        ;Brynaichan;;Brynaichan;
d_somerset                              ;Somerset;Wessex;Somerset,Westseaxe,Caer Gwynntguic;Wessex;Wessex
d_somerset_adj                          ;Somerset;Wessexish;;Wessexish;Wessexian
d_somerset_adj_english                  ;Somerset;Somersetan;;Somersetan;Somersetian
d_somerset_adj_norse                    ;        ;Vestseaxr;;Vestseaxr;
d_somerset_adj_swedish                  ;        ;Vestseaxr;;Vestseaxr;
d_somerset_adj_norwegian                ;        ;Vestseaxr;;Vestseaxr;
d_somerset_adj_icelandic                ;        ;Vestseaxr;;Vestseaxr;
d_somerset_adj_norsegaelic              ;        ;Vestseaxr;;Vestseaxr;
d_somerset_adj_gothic                   ;        ;Vestseaxr;;Vestseaxr;
d_somerset_adj_danish                   ;        ;Vestseaxr;;Vestseaxr;
d_somerset_adj_saxon                    ;        ;Westseaxna;;Westseaxna;
d_somerset_adj_irish                    ;        ;Gwynntguican;;Gwynntguican;
d_somerset_adj_scottish                 ;        ;Gwynntguican;;Gwynntguican;
d_somerset_adj_cumbric                  ;        ;Gwynntguican;;Gwynntguican;
d_somerset_adj_welsh                    ;        ;Gwynntguican;;Gwynntguican;
d_somerset_adj_breton                   ;        ;Gwynntguican;;Gwynntguican;
d_somerset_adj_cornish                  ;        ;Gwynntguican;;Gwynntguican;
d_york                                  ;York    ;York;Jorvík,Eoforwic,Deifr,Évèroui,Eboracum,Eborakon;York;York
d_york_adj                              ;York    ;Yorkish;;Yorkish;Yorkist
d_york_adj_norse                        ;York    ;Jorvíkr;;Jorvíkr;Jorvik
d_york_adj_norwegian                    ;York    ;Jorvíkr;;Jorvíkr;Jorvik
d_york_adj_icelandic                    ;        ;Jorvíkr;;Jorvíkr;
d_york_adj_norsegaelic                  ;        ;Jorvíkr;;Jorvíkr;
d_york_adj_swedish                      ;York    ;Jorvíkr;;Jorvíkr;Jorvik
d_york_adj_gothic                       ;        ;Jorvíkr;;Jorvíkr;
d_york_adj_danish                       ;York    ;Jorvíkr;;Jorvíkr;Jorvik
d_york_adj_saxon                        ;        ;Eoforwicna;;Eoforwicna;
d_york_adj_cumbric                      ;        ;Deifran;;Deifran;
d_york_adj_welsh                        ;        ;Deifran;;Deifran;
d_york_adj_irish                        ;        ;Deifran;;Deifran;
d_york_adj_cornish                      ;        ;Deifran;;Deifran;
d_york_adj_scottish                     ;        ;Deifran;;Deifran;
d_york_adj_breton                       ;        ;Deifran;;Deifran;
#Ireland;;;;;
k_ireland                               ;Ireland ;Éire;Éire,Èirinn,Nerin,Iwerddon,Íraland,Ireland;;Ireland
k_ireland_adj                           ;Irish   ;hÉireann;;;Irish
d_oneill                                ;O'Neill ;O'Neill;Uí Néill;O'Neill;
d_oneill_adj                            ;        ;O'Neill;;O'Neill;
d_airgialla                             ;Airgíalla;Airgíalla;Airgíalla,Oirialla,Oriel;Airgíalla;
d_airgialla_adj                         ;Airgíallan;Airgíallan;;Airgíallan;
d_breifne                               ;Breifne ;Breifne;Bréifne,Breffny;Breifne;
d_breifne_adj                           ;        ;Breifnian;;Breifnian;
d_thomond                               ;Thomond ;Thomond;Tuadhmhumhain;Thomond;
d_thomond_adj                           ;        ;Thomondian;;Thomondian;
d_ossory                                ;Ossory  ;Ossory;Osraige;Ossory;
d_ossory_adj                            ;        ;Ossoryan;;Ossoryan;
d_meath                                 ;Meath   ;Mide;Mide,Mee,Miðr;Mide;Meath
d_meath_adj                             ;Meath   ;Midenan;;Midenan;Meathian
##########;;;;;
#Mann;;;;;
k_ellan_vannin                          ;the Isles;Man;Dál Riata,Vannin,Manav,Manau,Mann,Mön;Man;
k_ellan_vannin_adj                      ;Isles   ;Mannish;;Mannish;
k_ellan_vannin_adj_norwegian            ;        ;Mönr;;Mönr;
k_ellan_vannin_adj_icelandic            ;        ;Mönr;;Mönr;
k_ellan_vannin_adj_norsegaelic          ;        ;Vannin;;Vannin;
k_ellan_vannin_adj_swedish              ;        ;Mönr;;Mönr;
k_ellan_vannin_adj_gothic               ;        ;Mönr;;Mönr;
k_ellan_vannin_adj_norse                ;        ;Mönr;;Mönr;
k_ellan_vannin_adj_danish               ;        ;Mönr;;Mönr;
k_ellan_vannin_adj_cumbric              ;        ;Manau;;Manau;
k_ellan_vannin_adj_welsh                ;        ;Manau;;Manau;
k_ellan_vannin_adj_irish                ;        ;Dál Riataan;;Dál Riataan;
k_ellan_vannin_adj_cornish              ;        ;Manav;;Manav;
k_ellan_vannin_adj_scottish             ;        ;Vannin;;Vannin;
k_ellan_vannin_adj_breton               ;        ;Manav;;Manav;
#;;;;;
d_ellan_vannin                          ;Isle of Man;Man;Mano,Vannin,Manau,Mann,Mön;Man;
d_ellan_vannin_adj                      ;Manx    ;Mannish;;Mannish;
d_ellan_vannin_adj_norwegian            ;        ;Mönr;;Mönr;
d_ellan_vannin_adj_icelandic            ;        ;Mönr;;Mönr;
d_ellan_vannin_adj_norsegaelic          ;        ;Vannin;;Vannin;
d_ellan_vannin_adj_swedish              ;        ;Mönr;;Mönr;
d_ellan_vannin_adj_gothic               ;        ;Mönr;;Mönr;
d_ellan_vannin_adj_norse                ;        ;Mönr;;Mönr;
d_ellan_vannin_adj_danish               ;        ;Mönr;;Mönr;
d_ellan_vannin_adj_cumbric              ;        ;Manau;;Manau;
d_ellan_vannin_adj_welsh                ;        ;Manau;;Manau;
d_ellan_vannin_adj_irish                ;        ;Mano;;Mano;
d_ellan_vannin_adj_cornish              ;        ;Manav;;Manav;
d_ellan_vannin_adj_scottish             ;        ;Vannin;;Vannin;
d_ellan_vannin_adj_breton               ;        ;Manav;;Manav;
#;;;;;
d_western_isles                         ;Outer Hebrides;Outer Hebrides;Innse Gall,Outer Hebrides,Suðreyjar;Outer Hebrides;The Isles
d_western_isles_adj                     ;Outer Hebridean;Outer Hebridan;;Outer Hebridan;Islander
d_western_isles_adj_norwegian           ;        ;Suðreyjarir;;Suðreyjarir;
d_western_isles_adj_icelandic           ;        ;Suðreyjarir;;Suðreyjarir;
d_western_isles_adj_norsegaelic         ;        ;Suðreyjarir;;Suðreyjarir;
d_western_isles_adj_swedish             ;        ;Suðreyjarir;;Suðreyjarir;
d_western_isles_adj_gothic              ;        ;Suðreyjarir;;Suðreyjarir;
d_western_isles_adj_norse               ;        ;Suðreyjarir;;Suðreyjarir;
d_western_isles_adj_danish              ;        ;Suðreyjarir;;Suðreyjarir;
d_western_isles_adj_cumbric             ;        ;Innse Gallish;;Innse Gallish;
d_western_isles_adj_welsh               ;        ;Innse Gallish;;Innse Gallish;
d_western_isles_adj_irish               ;        ;Innse Gallish;;Innse Gallish;
d_western_isles_adj_cornish             ;        ;Innse Gallish;;Innse Gallish;
d_western_isles_adj_scottish            ;        ;Innse Gallish;;Innse Gallish;
d_western_isles_adj_breton              ;        ;Innse Gallish;;Innse Gallish;
