baron_greek;Drungary;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_county_of_polish;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_pommeranian;Duke;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_pommeranian;Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_croatian;Župan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_croatian;Ban;;;;;;;;;;;;;;;;;;;;;;;;;;;;
county_of_croatian;County of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duchy_of_croatian;Banate of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_serbian;Župan;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_serbian;Grand Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_serbian;Kralj;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_serbian;Tsar;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_bulgarian;Tsar;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_duke_norse_pagan;Hofgoði;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_duke_female_norse_pagan;Hofgyðja;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_norse_pagan;Thegn;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_norse_pagan_female;Thegn;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_norse_pagan;Hersir;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_norse_pagan_female;Hersir;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_king_norse_pagan;Allsherjargoði;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_baron_norse_pagan;Gothi;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_baron_norse_pagan;Alderman;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_count_norse_pagan;Lawspeaker;;;;;;;;;;;;;;;;;;;;;;;;;;;;
job_spiritual_jewish_group;Chief Rabbi;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_baron_jewish_group;Rabbi;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_count_jewish_group;Great Rabbi;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_duke_jewish_group;Malik;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_king_jewish_group;King of Kings;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_kingdom_of_jewish_group;Great Sanhedrin of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_duchy_of_jewish_group;Lesser Sanhedrin of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_county_of_jewish_group;Beth Din of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_barony_of_jewish_group;Synagogue of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_hungarian;Várispán;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_female_hungarian;Várispán;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_hungarian;Várispánné;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_hungarian;Lord-lieutenant;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_female_hungarian;Lord-lieutenant;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_title_ruler_consort_female_hungarian;Föispánné;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_hungarian;Duke;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_female_hungarian;Princess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_hungarian;King;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_female_hungarian;Queen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_hungarian;Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_female_hungarian;Princess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_baron_hungarian;Judge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_count_hungarian;Judge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duke_hungarian;Judge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_king_hungarian;Judge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_baron_hungarian;Bishop;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_count_hungarian;Bishop;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_duke_hungarian;Bishop;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_king_hungarian;Bishop;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_emperor_hungarian;Bishop;;;;;;;;;;;;;;;;;;;;;;;;;;;;
castle_barony_of_hungarian;Estate of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
county_of_hungarian;County of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duchy_of_hungarian;Duchy of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kingdom_of_hungarian;Kingdom of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_italian;Baron;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_female_italian;Baroness;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_italian;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_female_italian;Countess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_italian;Duke;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_female_italian;Duchess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_italian;King;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_female_italian;Queen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_italian;Emperor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_female_italian;Empress;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_italian;Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_female_italian;Princess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_baron_italian;Mayor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_count_italian;Podestà;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duke_italian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_king_italian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_emperor_italian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_barony_of_italian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_county_of_italian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duchy_of_italian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_kingdom_of_italian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_empire_of_italian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_baron_italian;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_count_italian;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_barony_of_italian;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_county_of_italian;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
county_of_italian;County of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duchy_of_italian;Duchy of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kingdom_of_italian;Kingdom of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_tuscan;Baron;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_female_tuscan;Baroness;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_tuscan;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_female_tuscan;Countess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_tuscan;Duke;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_female_tuscan;Duchess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_tuscan;King;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_female_tuscan;Queen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_tuscan;Emperor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_female_tuscan;Empress;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_tuscan;Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_female_tuscan;Princess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_baron_tuscan;Mayor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_count_tuscan;Podestà;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duke_tuscan;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_king_tuscan;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_emperor_tuscan;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_barony_of_tuscan;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_county_of_tuscan;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duchy_of_tuscan;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_kingdom_of_tuscan;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_empire_of_tuscan;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_baron_tuscan;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_count_tuscan;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_barony_of_tuscan;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_county_of_tuscan;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
county_of_tuscan;County of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duchy_of_tuscan;Duchy of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kingdom_of_tuscan;Kingdom of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_venetian;Baron;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_female_venetian;Baroness;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_venetian;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_female_venetian;Countess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_venetian;Duke;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_female_venetian;Duchess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_venetian;King;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_female_venetian;Queen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_venetian;Emperor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_female_venetian;Empress;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_venetian;Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_female_venetian;Princess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_baron_venetian;Mayor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_count_venetian;Podestà;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duke_venetian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_king_venetian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_emperor_venetian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_barony_of_venetian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_county_of_venetian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duchy_of_venetian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_kingdom_of_venetian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_empire_of_venetian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_baron_venetian;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_count_venetian;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_barony_of_venetian;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_county_of_venetian;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
county_of_venetian;County of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duchy_of_venetian;Duchy of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kingdom_of_venetian;Kingdom of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_dalmatian;Baron;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_dalmatian;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_dalmatian;Duke;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_dalmatian;King;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_dalmatian;Emperor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_baron_dalmatian;Mayor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_count_dalmatian;Podestà;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duke_dalmatian;Rector;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_king_dalmatian;Rector;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_emperor_dalmatian;Rector;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_barony_of_dalmatian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_county_of_dalmatian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duchy_of_dalmatian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_kingdom_of_dalmatian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_empire_of_dalmatian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kingdom_of_dalmatian;Kingdom of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_ligurian;Baron;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_female_ligurian;Baroness;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_ligurian;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_female_ligurian;Countess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_ligurian;Duke;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_female_ligurian;Duchess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_ligurian;King;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_female_ligurian;Queen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_ligurian;Emperor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_female_ligurian;Empress;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_ligurian;Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_female_ligurian;Princess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_baron_ligurian;Mayor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_count_ligurian;Podestà;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duke_ligurian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_king_ligurian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_emperor_ligurian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_barony_of_ligurian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_county_of_ligurian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duchy_of_ligurian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_kingdom_of_ligurian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_empire_of_ligurian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_baron_ligurian;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_count_ligurian;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_barony_of_ligurian;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_county_of_ligurian;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
county_of_ligurian;County of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duchy_of_ligurian;Duchy of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kingdom_of_ligurian;Kingdom of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_sardinian;Lord;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_female_sardinian;Lady;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_sardinian;Curator;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_female_sardinian;Curatrix;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_sardinian;Judge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_female_sardinian;Judge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_sardinian;King;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_female_sardinian;Queen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_sardinian;Emperor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_female_sardinian;Empress;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_sardinian;Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_female_sardinian;Princess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_baron_sardinian;Mayor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_count_sardinian;Podestà;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duke_sardinian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_king_sardinian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_emperor_sardinian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_barony_of_sardinian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_county_of_sardinian;Podesteria of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duchy_of_sardinian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_kingdom_of_sardinian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_empire_of_sardinian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_baron_sardinian;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_count_sardinian;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_barony_of_sardinian;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_county_of_sardinian;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
county_of_sardinian;Curadoria of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duchy_of_sardinian;Duchy of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kingdom_of_sardinian;Kingdom of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
family_palace_baron_sardinian;Patrician;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_corsican;Baron;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_female_corsican;Baroness;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_corsican;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_female_corsican;Countess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_corsican;Duke;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_female_corsican;Duchess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_corsican;King;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_female_corsican;Queen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_corsican;Emperor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_female_corsican;Empress;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_corsican;Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_female_corsican;Princess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_baron_corsican;Mayor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_count_corsican;Podestà;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duke_corsican;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_king_corsican;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_emperor_corsican;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_barony_of_corsican;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_county_of_corsican;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duchy_of_corsican;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_kingdom_of_corsican;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_empire_of_corsican;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_baron_corsican;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_count_corsican;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_barony_of_corsican;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_county_of_corsican;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
county_of_corsican;County of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duchy_of_corsican;Duchy of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kingdom_of_corsican;Kingdom of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_southern_italian;Baron;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_female_southern_italian;Baroness;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_southern_italian;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_female_southern_italian;Countess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_southern_italian;Duke;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_female_southern_italian;Duchess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_southern_italian;King;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_female_southern_italian;Queen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_southern_italian;Emperor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_female_southern_italian;Empress;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_southern_italian;Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_female_southern_italian;Princess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_baron_southern_italian;Mayor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_count_southern_italian;Podestà;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duke_southern_italian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_king_southern_italian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_emperor_southern_italian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_barony_of_southern_italian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_county_of_southern_italian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duchy_of_southern_italian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_kingdom_of_southern_italian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_empire_of_southern_italian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_baron_southern_italian;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_count_southern_italian;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_barony_of_southern_italian;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_county_of_southern_italian;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
county_of_southern_italian;County of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duchy_of_southern_italian;Duchy of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kingdom_of_southern_italian;Kingdom of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_central_italian;Baron;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_female_central_italian;Baroness;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_central_italian;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_female_central_italian;Countess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_central_italian;Duke;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_female_central_italian;Duchess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_central_italian;King;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_female_central_italian;Queen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_central_italian;Emperor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_female_central_italian;Empress;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_central_italian;Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_female_central_italian;Princess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_baron_central_italian;Mayor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_count_central_italian;Podestà;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duke_central_italian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_king_central_italian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_emperor_central_italian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_barony_of_central_italian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_county_of_central_italian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duchy_of_central_italian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_kingdom_of_central_italian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_empire_of_central_italian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_baron_central_italian;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_count_central_italian;Bishop of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_barony_of_central_italian;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_county_of_central_italian;Diocese of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
county_of_central_italian;County of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duchy_of_central_italian;Duchy of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kingdom_of_central_italian;Kingdom of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_sicilian;Baron;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_female_sicilian;Baroness;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_sicilian;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_female_sicilian;Countess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_sicilian;Duke;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duke_female_sicilian;Duchess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_sicilian;King;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_female_sicilian;Queen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_sicilian;Emperor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
emperor_female_sicilian;Empress;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_sicilian;Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_prince_female_sicilian;Princess;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_baron_sicilian;Mayor;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_count_sicilian;Podestà;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duke_sicilian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_king_sicilian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_emperor_sicilian;Doge;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_barony_of_sicilian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_county_of_sicilian;Comune of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
city_duchy_of_sicilian;Republic of;;;;;;;;;;;;;;;;;;;;;;;;;;;;
